LinkID,HomeID,State,AC,qurt_hr
CA105230,CA326,CA,V21,0
CA106230,CA327,CA,V21,12
CA001130,CA011,CA,V11,0
CA002130,CA012,CA,V11,0
CA003130,CA013,CA,V11,0
CA004130,CA014,CA,V11,0
CA005130,CA015,CA,V11,0
CA006130,CA016,CA,V11,0
CA007130,CA017,CA,V11,0
CA008130,CA018,CA,V11,0
CA009130,CA019,CA,V11,3
CA010130,CA020,CA,V11,0
CA011130,CA021,CA,V11,0
CA012130,CA022,CA,V11,0
CA013130,CA023,CA,V11,0
CA014130,CA024,CA,V11,0
CA015130,CA025,CA,V11,0
CA016130,CA026,CA,V11,0
CA017130,CA027,CA,V11,0
CA018130,CA028,CA,V11,1
CA019130,CA029,CA,V11,0
CA020130,CA030,CA,V11,0
CA021130,CA031,CA,V11,0
CA022130,CA032,CA,V11,0
CA023130,CA033,CA,V11,0
CA024130,CA034,CA,V11,0
CA025130,CA035,CA,V11,0
CA026130,CA036,CA,V11,0
CA027130,CA037,CA,V11,0
CA028130,CA038,CA,V11,0
CA029130,CA039,CA,V11,0
CA030130,CA040,CA,V11,0
CA031130,CA041,CA,V11,0
CA032130,CA042,CA,V11,0
CA033130,CA043,CA,V11,2
CA034130,CA044,CA,V11,0
CA035130,CA045,CA,V11,0
CA036130,CA046,CA,V11,0
CA037130,CA047,CA,V11,0
CA038130,CA048,CA,V11,0
CA039130,CA049,CA,V11,0
CA040130,CA050,CA,V11,0
CA041130,CA051,CA,V11,0
CA042130,CA052,CA,V11,0
CA043130,CA053,CA,V11,0
CA044130,CA054,CA,V11,0
CA045130,CA055,CA,V11,0
CA046130,CA056,CA,V11,0
CA047130,CA057,CA,V11,0
CA048130,CA058,CA,V11,0
CA049130,CA059,CA,V11,0
CA050130,CA060,CA,V11,0
CA051130,CA061,CA,V11,0
CA052130,CA062,CA,V11,0
CA053130,CA063,CA,V11,0
CA055130,CA065,CA,V11,0
CA056130,CA066,CA,V11,0
CA057130,CA067,CA,V11,0
CA058130,CA068,CA,V11,0
CA059130,CA069,CA,V11,0
CA060130,CA070,CA,V11,0
CA061130,CA071,CA,V11,0
CA062130,CA072,CA,V11,0
CA063130,CA073,CA,V11,0
CA065130,CA075,CA,V11,0
CA066130,CA076,CA,V11,0
CA067130,CA077,CA,V11,0
CA068130,CA078,CA,V11,0
CA069130,CA079,CA,V11,0
CA070130,CA080,CA,V11,0
CA071130,CA081,CA,V11,0
CA072130,CA082,CA,V11,0
CA073130,CA083,CA,V11,0
CA074130,CA084,CA,V11,2
CA075130,CA085,CA,V11,0
CA076130,CA086,CA,V11,4
CA077130,CA087,CA,V11,0
CA078130,CA088,CA,V11,0
CA079130,CA100,CA,V11,2
CA080130,CA101,CA,V11,0
CA081130,CA102,CA,V11,0
CA082130,CA103,CA,V11,0
CA083130,CA104,CA,V11,0
CA084130,CA105,CA,V11,0
CA085130,CA106,CA,V11,0
CA086130,CA107,CA,V11,0
CA087130,CA108,CA,V11,0
CA088130,CA109,CA,V11,0
CA089130,CA110,CA,V11,0
CA090130,CA111,CA,V11,0
CA091130,CA112,CA,V11,0
CA092130,CA113,CA,V11,0
CA093130,CA114,CA,V11,0
CA094130,CA115,CA,V11,0
CA095130,CA116,CA,V11,0
CA096130,CA117,CA,V11,0
CA097130,CA118,CA,V11,0
CA098130,CA119,CA,V11,0
CA099130,CA120,CA,V11,0
CA100130,CA121,CA,V11,0
CA101130,CA122,CA,V11,0
CA102130,CA123,CA,V11,0
CA103130,CA124,CA,V11,0
CA104130,CA125,CA,V11,0
CA105130,CA126,CA,V11,0
CA106130,CA127,CA,V11,0
CA001230,CA211,CA,V11,0
CA002230,CA212,CA,V11,0
CA003230,CA213,CA,V11,0
CA004230,CA214,CA,V11,0
CA005230,CA215,CA,V11,0
CA006230,CA216,CA,V11,0
CA007230,CA217,CA,V11,0
CA010230,CA220,CA,V11,0
CA011230,CA221,CA,V11,0
CA012230,CA222,CA,V11,0
CA013230,CA223,CA,V11,0
CA014230,CA224,CA,V11,1
CA015230,CA225,CA,V11,0
CA016230,CA226,CA,V11,0
CA017230,CA227,CA,V11,0
CA018230,CA228,CA,V11,3
CA019230,CA229,CA,V11,0
CA020230,CA230,CA,V11,0
CA022230,CA232,CA,V11,0
CA023230,CA233,CA,V11,0
CA024230,CA234,CA,V11,0
CA025230,CA235,CA,V11,0
CA027230,CA237,CA,V11,0
CA029230,CA239,CA,V11,0
CA030230,CA240,CA,V11,0
CA032230,CA242,CA,V11,0
CA033230,CA243,CA,V11,0
CA034230,CA244,CA,V11,0
CA035230,CA245,CA,V11,0
CA036230,CA246,CA,V11,0
CA037230,CA247,CA,V11,0
CA039230,CA249,CA,V11,0
CA041230,CA251,CA,V11,0
CA043230,CA253,CA,V11,0
CA046230,CA256,CA,V11,0
CA047230,CA257,CA,V11,0
CA050230,CA260,CA,V11,0
CA051230,CA261,CA,V11,0
CA052230,CA262,CA,V11,0
CA055230,CA265,CA,V11,0
CA058230,CA268,CA,V11,0
CA059230,CA269,CA,V11,0
CA060230,CA270,CA,V11,0
CA061230,CA271,CA,V11,0
CA062230,CA272,CA,V11,0
CA063230,CA273,CA,V11,0
CA065230,CA275,CA,V11,0
CA066230,CA276,CA,V11,0
CA069230,CA279,CA,V11,0
CA070230,CA280,CA,V11,0
CA072230,CA282,CA,V11,0
CA073230,CA283,CA,V11,0
CA074230,CA284,CA,V11,0
CA075230,CA285,CA,V11,0
CA077230,CA287,CA,V11,0
CA078230,CA288,CA,V11,0
CA080230,CA301,CA,V11,0
CA081230,CA302,CA,V11,0
CA082230,CA303,CA,V11,0
CA083230,CA304,CA,V11,0
CA084230,CA305,CA,V11,0
CA085230,CA306,CA,V11,0
CA086230,CA307,CA,V11,0
CA087230,CA308,CA,V11,0
CA088230,CA309,CA,V11,0
CA089230,CA310,CA,V11,0
CA090230,CA311,CA,V11,0
CA092230,CA313,CA,V11,0
CA093230,CA314,CA,V11,0
CA094230,CA315,CA,V11,0
CA095230,CA316,CA,V11,0
CA096230,CA317,CA,V11,0
CA098230,CA319,CA,V11,0
CA099230,CA320,CA,V11,0
CA101230,CA322,CA,V11,0
CA102230,CA323,CA,V11,0
CA103230,CA324,CA,V11,0
CA104230,CA325,CA,V11,0
CA105230,CA326,CA,V11,0
CA106230,CA327,CA,V11,0
CA001130,CA011,CA,O3,0
CA002130,CA012,CA,O3,0
CA003130,CA013,CA,O3,0
CA004130,CA014,CA,O3,0
CA005130,CA015,CA,O3,0
CA006130,CA016,CA,O3,0
CA007130,CA017,CA,O3,0
CA008130,CA018,CA,O3,0
CA009130,CA019,CA,O3,1
CA010130,CA020,CA,O3,0
CA011130,CA021,CA,O3,0
CA012130,CA022,CA,O3,0
CA013130,CA023,CA,O3,0
CA014130,CA024,CA,O3,0
CA015130,CA025,CA,O3,0
CA016130,CA026,CA,O3,0
CA017130,CA027,CA,O3,0
CA018130,CA028,CA,O3,0
CA019130,CA029,CA,O3,0
CA020130,CA030,CA,O3,0
CA021130,CA031,CA,O3,0
CA022130,CA032,CA,O3,0
CA023130,CA033,CA,O3,0
CA024130,CA034,CA,O3,0
CA025130,CA035,CA,O3,0
CA026130,CA036,CA,O3,0
CA027130,CA037,CA,O3,0
CA028130,CA038,CA,O3,0
CA029130,CA039,CA,O3,0
CA030130,CA040,CA,O3,0
CA031130,CA041,CA,O3,0
CA032130,CA042,CA,O3,0
CA033130,CA043,CA,O3,0
CA034130,CA044,CA,O3,0
CA035130,CA045,CA,O3,0
CA036130,CA046,CA,O3,0
CA037130,CA047,CA,O3,0
CA038130,CA048,CA,O3,0
CA039130,CA049,CA,O3,0
CA040130,CA050,CA,O3,0
CA041130,CA051,CA,O3,0
CA042130,CA052,CA,O3,0
CA043130,CA053,CA,O3,0
CA044130,CA054,CA,O3,0
CA045130,CA055,CA,O3,0
CA046130,CA056,CA,O3,0
CA047130,CA057,CA,O3,0
CA048130,CA058,CA,O3,0
CA049130,CA059,CA,O3,0
CA050130,CA060,CA,O3,0
CA051130,CA061,CA,O3,0
CA052130,CA062,CA,O3,0
CA053130,CA063,CA,O3,0
CA055130,CA065,CA,O3,0
CA056130,CA066,CA,O3,0
CA057130,CA067,CA,O3,0
CA058130,CA068,CA,O3,0
CA059130,CA069,CA,O3,0
CA060130,CA070,CA,O3,0
CA061130,CA071,CA,O3,0
CA062130,CA072,CA,O3,0
CA063130,CA073,CA,O3,0
CA065130,CA075,CA,O3,0
CA066130,CA076,CA,O3,0
CA067130,CA077,CA,O3,0
CA068130,CA078,CA,O3,0
CA069130,CA079,CA,O3,0
CA070130,CA080,CA,O3,0
CA071130,CA081,CA,O3,5
CA072130,CA082,CA,O3,0
CA073130,CA083,CA,O3,0
CA074130,CA084,CA,O3,0
CA075130,CA085,CA,O3,0
CA076130,CA086,CA,O3,0
CA077130,CA087,CA,O3,0
CA078130,CA088,CA,O3,0
CA079130,CA100,CA,O3,0
CA080130,CA101,CA,O3,0
CA081130,CA102,CA,O3,0
CA082130,CA103,CA,O3,0
CA083130,CA104,CA,O3,0
CA084130,CA105,CA,O3,0
CA085130,CA106,CA,O3,0
CA086130,CA107,CA,O3,0
CA087130,CA108,CA,O3,0
CA088130,CA109,CA,O3,0
CA089130,CA110,CA,O3,0
CA090130,CA111,CA,O3,0
CA091130,CA112,CA,O3,0
CA092130,CA113,CA,O3,0
CA093130,CA114,CA,O3,0
CA094130,CA115,CA,O3,0
CA095130,CA116,CA,O3,0
CA096130,CA117,CA,O3,0
CA097130,CA118,CA,O3,0
CA098130,CA119,CA,O3,0
CA099130,CA120,CA,O3,0
CA100130,CA121,CA,O3,0
CA101130,CA122,CA,O3,0
CA102130,CA123,CA,O3,0
CA103130,CA124,CA,O3,0
CA104130,CA125,CA,O3,0
CA105130,CA126,CA,O3,0
CA106130,CA127,CA,O3,0
CA001230,CA211,CA,O3,0
CA002230,CA212,CA,O3,0
CA003230,CA213,CA,O3,2
CA004230,CA214,CA,O3,0
CA005230,CA215,CA,O3,0
CA006230,CA216,CA,O3,0
CA007230,CA217,CA,O3,0
CA010230,CA220,CA,O3,0
CA011230,CA221,CA,O3,0
CA012230,CA222,CA,O3,0
CA013230,CA223,CA,O3,0
CA014230,CA224,CA,O3,0
CA015230,CA225,CA,O3,0
CA016230,CA226,CA,O3,0
CA017230,CA227,CA,O3,1
CA018230,CA228,CA,O3,0
CA019230,CA229,CA,O3,0
CA020230,CA230,CA,O3,0
CA022230,CA232,CA,O3,0
CA023230,CA233,CA,O3,0
CA024230,CA234,CA,O3,0
CA025230,CA235,CA,O3,0
CA027230,CA237,CA,O3,0
CA029230,CA239,CA,O3,0
CA030230,CA240,CA,O3,0
CA032230,CA242,CA,O3,0
CA033230,CA243,CA,O3,0
CA034230,CA244,CA,O3,0
CA035230,CA245,CA,O3,0
CA036230,CA246,CA,O3,0
CA037230,CA247,CA,O3,0
CA039230,CA249,CA,O3,0
CA041230,CA251,CA,O3,0
CA043230,CA253,CA,O3,0
CA046230,CA256,CA,O3,0
CA047230,CA257,CA,O3,0
CA050230,CA260,CA,O3,0
CA051230,CA261,CA,O3,0
CA052230,CA262,CA,O3,0
CA055230,CA265,CA,O3,0
CA058230,CA268,CA,O3,0
CA059230,CA269,CA,O3,0
CA060230,CA270,CA,O3,0
CA061230,CA271,CA,O3,0
CA062230,CA272,CA,O3,0
CA063230,CA273,CA,O3,0
CA065230,CA275,CA,O3,0
CA066230,CA276,CA,O3,0
CA069230,CA279,CA,O3,0
CA070230,CA280,CA,O3,0
CA072230,CA282,CA,O3,0
CA073230,CA283,CA,O3,0
CA074230,CA284,CA,O3,0
CA075230,CA285,CA,O3,0
CA077230,CA287,CA,O3,0
CA078230,CA288,CA,O3,0
CA080230,CA301,CA,O3,0
CA081230,CA302,CA,O3,0
CA082230,CA303,CA,O3,0
CA083230,CA304,CA,O3,0
CA084230,CA305,CA,O3,0
CA085230,CA306,CA,O3,0
CA086230,CA307,CA,O3,0
CA087230,CA308,CA,O3,0
CA088230,CA309,CA,O3,0
CA089230,CA310,CA,O3,0
CA090230,CA311,CA,O3,0
CA092230,CA313,CA,O3,0
CA093230,CA314,CA,O3,0
CA094230,CA315,CA,O3,0
CA095230,CA316,CA,O3,0
CA096230,CA317,CA,O3,0
CA098230,CA319,CA,O3,0
CA099230,CA320,CA,O3,0
CA101230,CA322,CA,O3,0
CA102230,CA323,CA,O3,0
CA103230,CA324,CA,O3,0
CA104230,CA325,CA,O3,0
CA105230,CA326,CA,O3,0
CA106230,CA327,CA,O3,0
CA001130,CA011,CA,V2,0
CA002130,CA012,CA,V2,0
CA003130,CA013,CA,V2,0
CA004130,CA014,CA,V2,0
CA005130,CA015,CA,V2,0
CA006130,CA016,CA,V2,0
CA007130,CA017,CA,V2,0
CA008130,CA018,CA,V2,0
CA009130,CA019,CA,V2,0
CA010130,CA020,CA,V2,0
CA011130,CA021,CA,V2,0
CA012130,CA022,CA,V2,0
CA013130,CA023,CA,V2,0
CA014130,CA024,CA,V2,0
CA015130,CA025,CA,V2,0
CA016130,CA026,CA,V2,0
CA017130,CA027,CA,V2,0
CA018130,CA028,CA,V2,0
CA019130,CA029,CA,V2,0
CA020130,CA030,CA,V2,0
CA021130,CA031,CA,V2,0
CA022130,CA032,CA,V2,0
CA023130,CA033,CA,V2,0
CA024130,CA034,CA,V2,0
CA025130,CA035,CA,V2,0
CA026130,CA036,CA,V2,0
CA027130,CA037,CA,V2,0
CA028130,CA038,CA,V2,0
CA029130,CA039,CA,V2,0
CA030130,CA040,CA,V2,0
CA031130,CA041,CA,V2,0
CA032130,CA042,CA,V2,0
CA033130,CA043,CA,V2,0
CA034130,CA044,CA,V2,0
CA035130,CA045,CA,V2,0
CA036130,CA046,CA,V2,0
CA037130,CA047,CA,V2,0
CA038130,CA048,CA,V2,0
CA039130,CA049,CA,V2,0
CA040130,CA050,CA,V2,0
CA041130,CA051,CA,V2,0
CA042130,CA052,CA,V2,0
CA043130,CA053,CA,V2,0
CA044130,CA054,CA,V2,0
CA045130,CA055,CA,V2,0
CA046130,CA056,CA,V2,1
CA047130,CA057,CA,V2,0
CA048130,CA058,CA,V2,0
CA049130,CA059,CA,V2,0
CA050130,CA060,CA,V2,0
CA051130,CA061,CA,V2,0
CA052130,CA062,CA,V2,0
CA053130,CA063,CA,V2,0
CA055130,CA065,CA,V2,0
CA056130,CA066,CA,V2,0
CA057130,CA067,CA,V2,0
CA058130,CA068,CA,V2,0
CA059130,CA069,CA,V2,0
CA060130,CA070,CA,V2,0
CA061130,CA071,CA,V2,0
CA062130,CA072,CA,V2,0
CA063130,CA073,CA,V2,0
CA065130,CA075,CA,V2,0
CA066130,CA076,CA,V2,0
CA067130,CA077,CA,V2,0
CA068130,CA078,CA,V2,0
CA069130,CA079,CA,V2,0
CA070130,CA080,CA,V2,0
CA071130,CA081,CA,V2,0
CA072130,CA082,CA,V2,0
CA073130,CA083,CA,V2,0
CA074130,CA084,CA,V2,0
CA075130,CA085,CA,V2,0
CA076130,CA086,CA,V2,0
CA077130,CA087,CA,V2,0
CA078130,CA088,CA,V2,0
CA079130,CA100,CA,V2,0
CA080130,CA101,CA,V2,0
CA081130,CA102,CA,V2,0
CA082130,CA103,CA,V2,0
CA083130,CA104,CA,V2,0
CA084130,CA105,CA,V2,0
CA085130,CA106,CA,V2,0
CA086130,CA107,CA,V2,0
CA087130,CA108,CA,V2,0
CA088130,CA109,CA,V2,0
CA089130,CA110,CA,V2,0
CA090130,CA111,CA,V2,0
CA091130,CA112,CA,V2,0
CA092130,CA113,CA,V2,0
CA093130,CA114,CA,V2,0
CA094130,CA115,CA,V2,0
CA095130,CA116,CA,V2,0
CA096130,CA117,CA,V2,0
CA097130,CA118,CA,V2,0
CA098130,CA119,CA,V2,0
CA099130,CA120,CA,V2,0
CA100130,CA121,CA,V2,0
CA101130,CA122,CA,V2,0
CA102130,CA123,CA,V2,0
CA103130,CA124,CA,V2,0
CA104130,CA125,CA,V2,0
CA105130,CA126,CA,V2,0
CA106130,CA127,CA,V2,0
CA001230,CA211,CA,V2,0
CA002230,CA212,CA,V2,0
CA003230,CA213,CA,V2,0
CA004230,CA214,CA,V2,0
CA005230,CA215,CA,V2,0
CA006230,CA216,CA,V2,0
CA007230,CA217,CA,V2,0
CA010230,CA220,CA,V2,0
CA011230,CA221,CA,V2,0
CA012230,CA222,CA,V2,0
CA013230,CA223,CA,V2,0
CA014230,CA224,CA,V2,0
CA015230,CA225,CA,V2,0
CA016230,CA226,CA,V2,0
CA017230,CA227,CA,V2,0
CA018230,CA228,CA,V2,0
CA019230,CA229,CA,V2,0
CA020230,CA230,CA,V2,0
CA022230,CA232,CA,V2,0
CA023230,CA233,CA,V2,0
CA024230,CA234,CA,V2,0
CA025230,CA235,CA,V2,0
CA027230,CA237,CA,V2,0
CA029230,CA239,CA,V2,0
CA030230,CA240,CA,V2,0
CA032230,CA242,CA,V2,0
CA033230,CA243,CA,V2,0
CA034230,CA244,CA,V2,0
CA035230,CA245,CA,V2,0
CA036230,CA246,CA,V2,0
CA037230,CA247,CA,V2,0
CA039230,CA249,CA,V2,0
CA041230,CA251,CA,V2,0
CA043230,CA253,CA,V2,0
CA046230,CA256,CA,V2,0
CA047230,CA257,CA,V2,0
CA050230,CA260,CA,V2,0
CA051230,CA261,CA,V2,0
CA052230,CA262,CA,V2,0
CA055230,CA265,CA,V2,0
CA058230,CA268,CA,V2,0
CA059230,CA269,CA,V2,0
CA060230,CA270,CA,V2,0
CA061230,CA271,CA,V2,0
CA062230,CA272,CA,V2,0
CA063230,CA273,CA,V2,0
CA065230,CA275,CA,V2,0
CA066230,CA276,CA,V2,0
CA069230,CA279,CA,V2,0
CA070230,CA280,CA,V2,0
CA072230,CA282,CA,V2,0
CA073230,CA283,CA,V2,0
CA074230,CA284,CA,V2,0
CA075230,CA285,CA,V2,0
CA077230,CA287,CA,V2,0
CA078230,CA288,CA,V2,0
CA080230,CA301,CA,V2,0
CA081230,CA302,CA,V2,0
CA082230,CA303,CA,V2,0
CA083230,CA304,CA,V2,0
CA084230,CA305,CA,V2,0
CA085230,CA306,CA,V2,0
CA086230,CA307,CA,V2,0
CA087230,CA308,CA,V2,0
CA088230,CA309,CA,V2,0
CA089230,CA310,CA,V2,0
CA090230,CA311,CA,V2,0
CA092230,CA313,CA,V2,0
CA093230,CA314,CA,V2,0
CA094230,CA315,CA,V2,0
CA095230,CA316,CA,V2,0
CA096230,CA317,CA,V2,0
CA098230,CA319,CA,V2,0
CA099230,CA320,CA,V2,0
CA101230,CA322,CA,V2,0
CA102230,CA323,CA,V2,0
CA103230,CA324,CA,V2,0
CA104230,CA325,CA,V2,0
CA105230,CA326,CA,V2,0
CA106230,CA327,CA,V2,0
CA001130,CA011,CA,V,0
CA002130,CA012,CA,V,0
CA003130,CA013,CA,V,0
CA004130,CA014,CA,V,0
CA005130,CA015,CA,V,0
CA006130,CA016,CA,V,0
CA007130,CA017,CA,V,0
CA008130,CA018,CA,V,0
CA009130,CA019,CA,V,0
CA010130,CA020,CA,V,0
CA011130,CA021,CA,V,0
CA012130,CA022,CA,V,0
CA013130,CA023,CA,V,0
CA014130,CA024,CA,V,0
CA015130,CA025,CA,V,0
CA016130,CA026,CA,V,0
CA017130,CA027,CA,V,0
CA018130,CA028,CA,V,0
CA019130,CA029,CA,V,0
CA020130,CA030,CA,V,0
CA021130,CA031,CA,V,0
CA022130,CA032,CA,V,0
CA023130,CA033,CA,V,0
CA024130,CA034,CA,V,0
CA025130,CA035,CA,V,0
CA026130,CA036,CA,V,0
CA027130,CA037,CA,V,0
CA028130,CA038,CA,V,0
CA029130,CA039,CA,V,0
CA030130,CA040,CA,V,0
CA031130,CA041,CA,V,0
CA032130,CA042,CA,V,0
CA033130,CA043,CA,V,0
CA034130,CA044,CA,V,0
CA035130,CA045,CA,V,0
CA036130,CA046,CA,V,0
CA037130,CA047,CA,V,0
CA038130,CA048,CA,V,0
CA039130,CA049,CA,V,0
CA040130,CA050,CA,V,0
CA041130,CA051,CA,V,0
CA042130,CA052,CA,V,0
CA043130,CA053,CA,V,0
CA044130,CA054,CA,V,0
CA045130,CA055,CA,V,0
CA046130,CA056,CA,V,1
CA047130,CA057,CA,V,0
CA048130,CA058,CA,V,0
CA049130,CA059,CA,V,0
CA050130,CA060,CA,V,0
CA051130,CA061,CA,V,0
CA052130,CA062,CA,V,0
CA053130,CA063,CA,V,0
CA055130,CA065,CA,V,0
CA056130,CA066,CA,V,0
CA057130,CA067,CA,V,0
CA058130,CA068,CA,V,0
CA059130,CA069,CA,V,0
CA060130,CA070,CA,V,0
CA061130,CA071,CA,V,0
CA062130,CA072,CA,V,0
CA063130,CA073,CA,V,0
CA065130,CA075,CA,V,0
CA066130,CA076,CA,V,0
CA067130,CA077,CA,V,0
CA068130,CA078,CA,V,0
CA069130,CA079,CA,V,0
CA070130,CA080,CA,V,0
CA071130,CA081,CA,V,0
CA072130,CA082,CA,V,0
CA073130,CA083,CA,V,0
CA074130,CA084,CA,V,0
CA075130,CA085,CA,V,0
CA076130,CA086,CA,V,0
CA077130,CA087,CA,V,0
CA078130,CA088,CA,V,0
CA079130,CA100,CA,V,0
CA080130,CA101,CA,V,0
CA081130,CA102,CA,V,0
CA082130,CA103,CA,V,0
CA083130,CA104,CA,V,0
CA084130,CA105,CA,V,0
CA085130,CA106,CA,V,0
CA086130,CA107,CA,V,0
CA087130,CA108,CA,V,0
CA088130,CA109,CA,V,0
CA089130,CA110,CA,V,0
CA090130,CA111,CA,V,0
CA091130,CA112,CA,V,0
CA092130,CA113,CA,V,0
CA093130,CA114,CA,V,0
CA094130,CA115,CA,V,0
CA095130,CA116,CA,V,0
CA096130,CA117,CA,V,0
CA097130,CA118,CA,V,0
CA098130,CA119,CA,V,0
CA099130,CA120,CA,V,0
CA100130,CA121,CA,V,0
CA101130,CA122,CA,V,0
CA102130,CA123,CA,V,0
CA103130,CA124,CA,V,0
CA104130,CA125,CA,V,0
CA105130,CA126,CA,V,0
CA106130,CA127,CA,V,0
CA001230,CA211,CA,V,0
CA002230,CA212,CA,V,0
CA003230,CA213,CA,V,0
CA004230,CA214,CA,V,0
CA005230,CA215,CA,V,0
CA006230,CA216,CA,V,0
CA007230,CA217,CA,V,0
CA010230,CA220,CA,V,0
CA011230,CA221,CA,V,0
CA012230,CA222,CA,V,0
CA013230,CA223,CA,V,0
CA014230,CA224,CA,V,0
CA015230,CA225,CA,V,0
CA016230,CA226,CA,V,0
CA017230,CA227,CA,V,0
CA018230,CA228,CA,V,0
CA019230,CA229,CA,V,0
CA020230,CA230,CA,V,0
CA022230,CA232,CA,V,0
CA023230,CA233,CA,V,0
CA024230,CA234,CA,V,0
CA025230,CA235,CA,V,0
CA027230,CA237,CA,V,0
CA029230,CA239,CA,V,0
CA030230,CA240,CA,V,0
CA032230,CA242,CA,V,0
CA033230,CA243,CA,V,0
CA034230,CA244,CA,V,0
CA035230,CA245,CA,V,0
CA036230,CA246,CA,V,0
CA037230,CA247,CA,V,0
CA039230,CA249,CA,V,0
CA041230,CA251,CA,V,0
CA043230,CA253,CA,V,0
CA046230,CA256,CA,V,0
CA047230,CA257,CA,V,0
CA050230,CA260,CA,V,0
CA051230,CA261,CA,V,0
CA052230,CA262,CA,V,0
CA055230,CA265,CA,V,0
CA058230,CA268,CA,V,0
CA059230,CA269,CA,V,0
CA060230,CA270,CA,V,0
CA061230,CA271,CA,V,0
CA062230,CA272,CA,V,0
CA063230,CA273,CA,V,0
CA065230,CA275,CA,V,0
CA066230,CA276,CA,V,0
CA069230,CA279,CA,V,0
CA070230,CA280,CA,V,0
CA072230,CA282,CA,V,0
CA073230,CA283,CA,V,0
CA074230,CA284,CA,V,0
CA075230,CA285,CA,V,0
CA077230,CA287,CA,V,0
CA078230,CA288,CA,V,0
CA080230,CA301,CA,V,0
CA081230,CA302,CA,V,0
CA082230,CA303,CA,V,0
CA083230,CA304,CA,V,0
CA084230,CA305,CA,V,0
CA085230,CA306,CA,V,0
CA086230,CA307,CA,V,0
CA087230,CA308,CA,V,0
CA088230,CA309,CA,V,0
CA089230,CA310,CA,V,0
CA090230,CA311,CA,V,0
CA092230,CA313,CA,V,0
CA093230,CA314,CA,V,0
CA094230,CA315,CA,V,0
CA095230,CA316,CA,V,0
CA096230,CA317,CA,V,0
CA098230,CA319,CA,V,0
CA099230,CA320,CA,V,0
CA101230,CA322,CA,V,0
CA102230,CA323,CA,V,0
CA103230,CA324,CA,V,0
CA104230,CA325,CA,V,0
CA105230,CA326,CA,V,0
CA106230,CA327,CA,V,0
CA060140,CA470,CA,N,61
CA065140,CA475,CA,N,57
CA021140,CA431,CA,N,55
CA022140,CA432,CA,N,53
CA026140,CA436,CA,N,53
CA031140,CA441,CA,N,59
CA051140,CA461,CA,N,49
CA052140,CA462,CA,N,49
CA077140,CA487,CA,N,51
CA021240,CA531,CA,N,55
CA022240,CA532,CA,N,53
CA031240,CA541,CA,N,61
CA051240,CA561,CA,N,49
CA052240,CA562,CA,N,51
CA060240,CA570,CA,N,53
CA077240,CA587,CA,N,59
CA008150,CA718,CA,N,54
CA012150,CA722,CA,N,55
CA020150,CA730,CA,N,53
CA022150,CA732,CA,N,45
CA034150,CA744,CA,N,49
CA051150,CA761,CA,N,49
CA052150,CA762,CA,N,49
CA056150,CA766,CA,N,54
CA060150,CA770,CA,N,61
CA065150,CA775,CA,N,57
CA077150,CA787,CA,N,50
CA012250,CA822,CA,N,53
CA020250,CA830,CA,N,51
CA022250,CA832,CA,N,49
CA051250,CA861,CA,N,49
CA052250,CA862,CA,N,51
CA060250,CA870,CA,N,54
CA065250,CA875,CA,N,55
CA077250,CA887,CA,N,59
CA060140,CA470,CA,O2,40
CA065140,CA475,CA,O2,0
CA021140,CA431,CA,O2,0
CA022140,CA432,CA,O2,1
CA026140,CA436,CA,O2,0
CA031140,CA441,CA,O2,4
CA051140,CA461,CA,O2,70
CA052140,CA462,CA,O2,4
CA077140,CA487,CA,O2,0
CA021240,CA531,CA,O2,0
CA022240,CA532,CA,O2,0
CA031240,CA541,CA,O2,4
CA051240,CA561,CA,O2,0
CA052240,CA562,CA,O2,0
CA060240,CA570,CA,O2,0
CA077240,CA587,CA,O2,0
CA008150,CA718,CA,O2,0
CA012150,CA722,CA,O2,57
CA020150,CA730,CA,O2,0
CA022150,CA732,CA,O2,1
CA034150,CA744,CA,O2,7
CA051150,CA761,CA,O2,70
CA052150,CA762,CA,O2,4
CA056150,CA766,CA,O2,0
CA060150,CA770,CA,O2,46
CA065150,CA775,CA,O2,0
CA077150,CA787,CA,O2,44
CA012250,CA822,CA,O2,6
CA020250,CA830,CA,O2,0
CA022250,CA832,CA,O2,1
CA051250,CA861,CA,O2,0
CA052250,CA862,CA,O2,30
CA060250,CA870,CA,O2,6
CA065250,CA875,CA,O2,0
CA077250,CA887,CA,O2,0
CA060140,CA470,CA,I3,11
CA065140,CA475,CA,I3,3
CA021140,CA431,CA,I3,0
CA022140,CA432,CA,I3,0
CA026140,CA436,CA,I3,0
CA031140,CA441,CA,I3,2
CA051140,CA461,CA,I3,0
CA052140,CA462,CA,I3,12
CA077140,CA487,CA,I3,0
CA021240,CA531,CA,I3,4
CA022240,CA532,CA,I3,0
CA031240,CA541,CA,I3,0
CA051240,CA561,CA,I3,0
CA052240,CA562,CA,I3,0
CA060240,CA570,CA,I3,12
CA077240,CA587,CA,I3,2
CA008150,CA718,CA,I3,0
CA012150,CA722,CA,I3,18
CA020150,CA730,CA,I3,0
CA022150,CA732,CA,I3,0
CA034150,CA744,CA,I3,0
CA051150,CA761,CA,I3,0
CA052150,CA762,CA,I3,28
CA056150,CA766,CA,I3,0
CA060150,CA770,CA,I3,22
CA065150,CA775,CA,I3,12
CA077150,CA787,CA,I3,0
