LinkID,XRF_ID,Number_of_experiment,Sample_ID,Li,Be,Mg,Al,Ti,V,Cr,Mn,Co,Ni,Cu,Zn,Ga,Arsenic,Se,Rb,Sr,Ag,Cd,Cs,Ba,Tl,Pb,Bi,U,datestarted,dateended,Be_flag,Ti_flag,V_flag,Cr_flag,Mn_flag,Co_flag,Ni_flag,Cu_flag,Zn_flag,Ga_flag,Arsenic_flag,Se_flag,Rb_flag,Sr_flag,Ag_flag,Cd_flag,Cs_flag,Ba_flag,Tl_flag,Pb_flag,Bi_flag,U_flag,Li_flag,Mg_flag,Al_flag
NJ065230,T7800,2,20658,0.1406,-0.106308,226.847,411.342,9.31392,1.17796,128.324,6.49162,0.197183,15.7558,73.6437,46.741,0.421801,2.08843,-21.9628,0.325781,0.931049,0.526394,1.07508,0.121739,7.6833,0.123454,30.1622,0.385794,0.0754441,"2000-10-12 00:00:00","2000-10-14 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,ND,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,,
NJ094130,T7801,1,20711,0.397257,0.158215,516.09,212.386,6.57452,2.00004,17.1319,2.23565,0.216686,16.2824,22.2739,49.5454,0.600185,0.404136,1.29667,0.304392,1.6647,0.816871,0.815151,0.130699,5.17294,0.0429932,19.7975,0.539995,0.0464327,"2000-10-31 00:00:00","2000-11-02 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,,<DL,,,
NJ097130,T7802,1,20717,0.535482,0.157878,446.615,155.827,9.375,11.2109,16.3151,6.8457,0.558268,23.234,36.0189,83.1217,1.3623,1.11979,3.67188,0.286458,1.49089,0.721029,1.42904,0.143229,12.5228,0.0748698,32.9232,0.735677,0.0504557,"2000-11-07 00:00:00","2000-11-09 00:00:00",<DL,<DL,,,,<DL,<DL,<DL,<DL,,,,<DL,<DL,,<DL,<DL,,<DL,<DL,,<DL,,,
NJ099130,T7803,1,20733,0.308959,0.172015,463.104,133.788,6.84887,1.2041,16.44,3.09126,0.263868,10.1355,28.2071,101.639,0.753192,0.467613,1.96899,0.263868,0.997019,0.622928,0.69808,0.133604,4.93165,0.0534415,25.5734,0.527735,0.0484314,"2000-12-05 00:00:00","2000-12-07 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,,<DL,,,
NJ085230,T7804,1,20734,0.567521,0.160964,2439.34,106.385,16.0881,1.26779,17.4753,4.56174,0.220703,8.14276,63.8544,247.12,0.932593,0.841325,2.62022,0.507782,17.3741,0.781586,1.09687,0.146029,7.58188,0.0929274,33.3261,0.605687,0.0531014,"2000-11-28 00:00:00","2000-11-30 00:00:00",<DL,<DL,,,<DL,<DL,<DL,,<DL,,,<DL,<DL,,,<DL,<DL,,<DL,<DL,,<DL,,,
NJ090230,T7805,1,20744,0.277675,0.184508,258.311,32.7182,3.17865,2.13554,15.716,1.81585,0.232005,8.92762,12.0825,33.3868,0.445742,0.639383,2.27803,0.219217,0.306904,1.12531,0.577272,0.138838,2.25063,0.0456702,12.4387,0.341613,0.0548043,"2001-01-03 00:00:00","2001-01-05 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,,
NJ063230,T7806,1,20738,0.314663,0.179807,480.985,103.562,6.42984,3.01004,18.1173,2.69365,0.899037,31.4404,25.7868,55.3945,0.473723,0.513488,1.13763,0.212657,1.50589,1.57159,0.708856,0.136584,3.90735,0.0363073,19.0371,0.425314,0.0518675,"2000-12-12 00:00:00","2000-12-14 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,,<DL,,,
NJ063230,T7806,2,20738,0.129669,-0.117566,696.754,289.594,8.11727,4.59373,29.0112,4.00417,1.25519,34.81,36.6876,42.9463,0.333681,0.565356,-20.2387,0.259338,1.78078,1.64593,0.551525,0.140042,5.76767,0.0726145,24.4988,0.468537,0.0726145,"2000-12-12 00:00:00","2000-12-14 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,,<DL,,,
NJ080230,T7807,1,20754,0.277601,0.15494,271.629,38.8802,4.83057,1.74146,14.9097,2.36768,0.193675,17.4711,9.44811,53.5511,0.752104,0.556815,2.03359,0.192061,0.61976,0.726281,0.529378,0.132344,7.15144,0.0468048,11.0556,1.7689,0.0484187,"2000-11-14 00:00:00","2000-11-16 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,,<DL,,,
NJ092230,T7808,1,20764,0.309915,0.180346,274.196,18.5424,2.59663,4.32656,12.6295,1.60561,0.234625,8.29943,55.1544,43.4582,0.372949,0.534035,0.985776,0.245131,0.250383,0.674109,0.69337,0.138324,2.98009,0.0507771,9.70893,0.176844,0.0542789,"2001-01-16 00:00:00","2001-01-18 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,,
NJ099230,T7809,1,20781,0.332812,0.184512,282.459,51.9049,3.82993,0.775987,13.4246,1.59508,0.205205,5.04047,11.1087,70.201,0.375923,0.408686,2.15897,0.236245,0.64838,0.782885,0.517325,0.141402,2.84356,0.0465592,23.0503,0.360403,0.0517325,"2001-02-06 00:00:00","2001-02-08 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,,
NJ094230,T7810,1,20783,0.250626,0.159051,192.95,47.7153,3.14407,5.04464,11.6782,2.32953,0.253839,8.86186,13.5354,34.4819,0.477153,0.708499,3.4204,0.191182,0.369512,0.645843,1.03624,0.126919,4.61408,0.0514104,20.9529,0.23938,0.0481972,"2001-02-13 00:00:00","2001-02-15 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,,,
NJ007120,T9097,1,10121,0.908382,0.0442582,44.0768,44.9402,11.4157,24.6177,6.24113,3.86715,0.665324,15.301,7.57469,111.923,0.327946,1.43295,6.67719,0.204604,1.09194,0.238704,0.626145,0.0210408,0,0.0224919,12.2523,0.111008,0.023943,"1999-09-07 00:00:00","1999-09-09 00:00:00",<DL,<DL,,<DL,,,<DL,,<DL,,,,,<DL,,<DL,<DL,ND,<DL,<DL,,<DL,,,
NJ007110,T9099,1,10123,0.579076,0.0344688,48.6769,44.4234,9.89945,18.8958,5.61911,3.75159,0.286091,12.6197,7.02475,379.433,0.257827,1.48561,4.79668,0.266099,1.1161,0.239903,0.556327,0.0234388,0,0.0227494,13.7262,0.0958233,0.0261963,"1999-09-07 00:00:00","1999-09-09 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,,,<DL,,ND,,<DL,<DL,<DL,<DL,ND,<DL,,<DL,<DL,,,
NJ007110,T9099,2,10123,0.404664,-0.0241282,339.242,252.519,6.74348,13.1257,4.31894,2.54518,0.253691,6.84827,8.51449,127.824,0.136497,1.20089,-49.9543,0.196472,0.458435,0.12202,0.510828,0.0558395,2.59964,0.0517032,13.8923,0.1103,0.0330901,"1999-09-07 00:00:00","1999-09-09 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,,,<DL,,ND,,<DL,<DL,<DL,<DL,ND,<DL,,<DL,<DL,,,
TX005220,T9101,1,10148,0.812986,0.0500719,25.036,34.7135,5.75372,7.79574,4.58659,3.75175,0.147485,13.1088,4.82511,140.984,0.260374,4.89157,4.62847,0.601773,0.813896,0.193004,0.486153,0.027312,0,0.0254912,6.89263,0.0355055,0.0291327,"1999-11-08 00:00:00","1999-11-10 00:00:00",<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,<DL,,ND,,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX005220,T9101,2,10148,0.73105,-0.0355055,1326.45,11580.3,6.2426,9.86872,5.79833,4.49737,0.279492,12.3741,10.6781,86.0326,0.193915,5.79469,-30.3745,0.787495,0.665501,0.0955918,0.831194,0.0773839,3.91562,0.0609967,13.0624,0.0873982,0.0436991,"1999-11-08 00:00:00","1999-11-10 00:00:00",<DL,<DL,,<DL,,<DL,<DL,<DL,<DL,<DL,,ND,,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX005210,T9102,1,10149,0.419015,0.0326788,29.2512,325.046,6.1734,4.07977,7.44497,2.62447,0.421194,5.42396,7.61054,207.402,0.2578,3.35503,2.35433,0.443706,1.91425,1.66444,0.539564,0.0254169,0,0.0261431,5.07902,0.0464766,0.0261431,"1999-11-08 00:00:00","1999-11-10 00:00:00",<DL,<DL,<DL,,<DL,,<DL,,,,,,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX018110,T9103,1,10159,0.562329,0.0345356,36.6152,90.5433,5.71639,5.12403,6.38232,3.24785,0.469984,8.60686,12.2676,412.175,0.198955,1.13066,1.24253,0.247004,0.869395,0.226734,0.412925,0.016517,0,0.10661,4.98213,0.104357,0.0270278,"1999-12-21 00:00:00","1999-12-23 00:00:00",<DL,<DL,,<DL,,,<DL,,,<DL,,,,<DL,<DL,<DL,<DL,ND,,<DL,,<DL,,,
TX018110,T9103,2,10159,0.473738,-0.0420433,653.098,293.778,5.77645,5.8778,8.89591,3.56017,0.569086,7.96721,24.7305,236.118,0.134388,1.31611,16.999,0.290549,0.719992,0.120874,0.425688,0.0623142,1.89946,0.135139,8.29304,0.14565,0.0367879,"1999-12-21 00:00:00","1999-12-23 00:00:00",<DL,<DL,,<DL,,,<DL,,,<DL,,,,<DL,<DL,<DL,<DL,ND,,<DL,,<DL,,,
TX018120,T9105,1,10161,0.501605,0.0272932,28.1858,72.1131,6.01557,11.5812,7.28065,5.826,0.135728,10.9416,6.47218,124.767,0.241951,1.14115,1.1146,0.424889,0.812895,0.205806,0.554716,0.0236049,0,0.203593,7.6871,0.101796,0.0331945,"1999-12-21 00:00:00","1999-12-23 00:00:00",<DL,<DL,,,,<DL,<DL,<DL,,,,,,<DL,,<DL,<DL,ND,,<DL,,<DL,,,
CA020120,T9107,1,10212,0.789087,0.0300804,47.3242,71.0038,18.9927,8.60441,6.44281,5.21161,0.179084,9.04582,16.0686,235.397,0.682057,0.493179,4.60161,0.258832,2.99755,0.432319,0.745715,0.0216859,0,0.0363764,15.2781,0.109129,0.0265827,"1999-12-13 00:00:00","1999-12-15 00:00:00",<DL,<DL,,<DL,,<DL,<DL,,<DL,,<DL,,,<DL,,<DL,<DL,ND,<DL,,,<DL,,,
CA020120,T9107,2,10212,0.499475,-0.0139909,189.647,167.261,14.1497,6.74082,5.3816,4.05037,0.193074,5.79503,22.2036,94.7814,0.452606,0.582721,97.4907,0.233648,1.95383,0.299405,0.921301,0.0797482,13.0465,0.084645,17.7964,0.135012,0.038475,"1999-12-13 00:00:00","1999-12-15 00:00:00",<DL,<DL,,<DL,,<DL,<DL,,<DL,,<DL,,,<DL,,<DL,<DL,ND,<DL,,,<DL,,,
CA020110,T9108,1,10213,0.532037,0.037437,41.3175,51.0727,6.82217,4.92153,5.70698,2.88265,0.100792,5.61843,10.7271,108.898,0.367171,0.218862,2.31245,0.179986,1.7437,0.452844,0.740101,0.0143988,0,0.0201584,9.76242,0.0561555,0.0309575,"1999-12-13 00:00:00","1999-12-15 00:00:00",<DL,<DL,,<DL,,<DL,<DL,,<DL,,<DL,,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
CA020110,T9108,2,10213,0.612671,-0.0338373,441.613,16630.7,6.0036,5.05472,5.69834,2.86969,0.157667,4.83369,18.5313,55.4428,0.269978,0.341973,14.6263,0.186465,1.40749,0.365731,1.21238,0.049676,7.60979,0.0547156,14.892,0.109431,0.0359971,"1999-12-13 00:00:00","1999-12-15 00:00:00",<DL,<DL,,<DL,,<DL,<DL,,<DL,,<DL,,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX021110,T9109,1,10251,0.529743,0.0220439,48.8067,97.6133,6.14819,6.95762,5.2251,3.20257,0.203218,6.19228,7.37783,93.0874,0.190818,0.365792,0.985777,0.188751,1.38946,0.192196,0.343059,0.0117108,0,0.00964423,3.91142,0.101953,0.0289327,"2000-01-05 00:00:00","2000-01-07 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,ND,,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX021110,T9109,2,10251,0.282438,-0.0420213,774.293,133.848,3.62003,4.07469,3.13162,1.84274,0.143974,3.62554,7.4419,27.1623,0.0764649,0.181863,-13.5274,0.14053,0.5077,0.0716428,0.119864,0.127442,0.856958,0.0234217,3.63381,0.0723317,0.0316882,"2000-01-05 00:00:00","2000-01-07 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,ND,,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
NJ020110,T9110,1,10262,0.378416,0.0300005,27.2323,54.5328,4.89554,0.945017,4.68418,1.57571,0.253641,4.93782,10.8275,172.64,0.183412,0.272732,0.723422,0.121366,0.359325,0.352506,0.390007,0.0136366,0,0.0231822,6.11943,0.032046,0.0211367,"1999-11-29 00:00:00","1999-12-01 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
NJ020110,T9110,2,10262,0.259096,-0.0334097,379.03,21641.3,4.811,0.992745,4.90032,1.66503,0.347052,4.62895,134.191,122.123,0.120002,0.357279,13.8207,0.136366,0.0838652,0.315688,0.578192,0.0504555,1.96708,0.0565919,13.0748,0.080456,0.0306824,"1999-11-29 00:00:00","1999-12-01 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
NJ020120,T9111,1,10263,0.724611,0.0185981,30.4008,30.2434,4.85053,1.06725,5.16956,1.7797,0.122318,3.65739,4.88272,138.821,0.221747,0.236053,0.886272,0.132333,0.385553,0.240345,0.386984,0.0143062,0,0.0257512,5.75826,0.0393422,0.0243206,"1999-11-29 00:00:00","1999-12-01 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
NJ020120,T9111,2,10263,0.432764,-0.0407728,614.525,20.136,3.05724,0.808303,3.55009,1.19457,0.11445,2.74537,6.23824,44.893,0.105866,0.166668,9.89491,0.0987131,-0.034335,0.0972825,0.176682,0.111589,1.80116,0.0336197,6.85984,0.043634,0.0314737,"1999-11-29 00:00:00","1999-12-01 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX012220,T9112,1,10280,0.589467,0.0457345,66.6962,174.553,15.0638,9.42639,8.10772,8.14964,0.915961,14.1841,12.9772,145.588,0.334751,0.80353,1.82493,0.382391,1.55561,0.480848,0.569776,0.0311249,0,0.0254081,10.6022,0.0470049,0.0374769,"2000-01-13 00:00:00","2000-01-15 00:00:00",<DL,<DL,,,,,<DL,,,,,,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX012210,T9113,1,10281,0.493524,0.0348611,34.198,63.7479,5.07331,2.66995,5.69329,6.08565,0.327421,4.69394,5.61674,213.541,0.175673,0.222154,0.406029,0.180457,0.795653,0.347244,0.31375,0.0177723,0,0.0123039,5.81018,0.0656209,0.0280256,"2000-01-13 00:00:00","2000-01-15 00:00:00",<DL,<DL,<DL,<DL,,<DL,<DL,<DL,,<DL,<DL,<DL,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
CA027110,T9115,1,10333,0.680277,0.0277069,29.8505,27.8746,3.53117,0.387896,4.95005,1.68647,0.415603,4.27197,6.49289,783.303,0.224572,0.179366,0.290922,0.0911411,0.64455,0.658403,0.335399,0.0153117,0,0.00802042,6.94787,0.0138534,0.0240612,"2000-02-21 00:00:00","2000-02-23 00:00:00",<DL,<DL,<DL,<DL,<DL,,<DL,<DL,,,<DL,<DL,<DL,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX021120,T9116,1,10344,0.539026,0.0336068,57.0854,81.5129,12.3053,14.5432,6.47952,4.76557,0.209548,15.1428,4.95535,171.658,0.251062,0.544298,2.67141,0.218773,1.15186,0.178577,0.351224,0.0184508,0,0.0138381,5.69272,0.0474448,0.0349247,"2000-01-05 00:00:00","2000-01-07 00:00:00",<DL,<DL,,<DL,,<DL,<DL,<DL,,,<DL,,,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX003220,T9117,1,10381,0.480502,0.0284987,91.9912,85.5624,5.58442,22.8586,9.83537,4.82821,0.248535,14.826,3.94608,444.381,0.255163,0.642215,3.12492,0.36253,1.35336,0.166353,0.468572,0.0324753,0,0.0159063,6.40823,0.0384401,0.0298242,"2000-03-01 00:00:00","2000-03-03 00:00:00",<DL,<DL,,,,<DL,<DL,<DL,,,,,,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX003210,T9118,1,10383,0.568305,0.0260884,45.2105,36.5308,6.3416,6.25911,5.70561,1.6478,0.090957,6.41846,3.85827,133.404,0.154415,3.4613,0.325048,0.145954,0.545742,0.232681,0.258769,0.0133968,0,0.00846111,2.13714,0.0430107,0.0218579,"2000-03-01 00:00:00","2000-03-03 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,,<DL,,<DL,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
CA027120,T9119,1,10399,0.398101,0.0223805,32.8857,30.6612,5.90777,0.663954,5.73415,1.59647,0.258393,2.16819,7.5551,138.596,0.219736,0.19939,0.790098,0.0915565,0.569006,0.975246,0.362835,0.00949474,0,0.00746016,4.5629,0.0203459,0.0223805,"2000-02-21 00:00:00","2000-02-23 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,<DL,<DL,<DL,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX036110,T9120,1,10418,0.33906,0.0345275,28.9133,53.0549,10.0896,1.98395,8.58145,4.72059,0.103582,6.31507,8.72163,228.71,0.199569,0.936385,1.16634,0.349418,0.788607,0.526889,0.829349,0.0227881,0,0.0158826,6.20044,0.0393613,0.0241692,"2000-03-15 00:00:00","2000-03-17 00:00:00",<DL,<DL,<DL,,,<DL,<DL,,,<DL,,,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX036120,T9121,1,10422,0.726616,0.0324234,42.4247,64.2814,10.8153,4.11195,11.1021,10.8494,0.359151,11.3773,16.5941,439.96,0.344186,1.9587,2.59054,0.284328,1.0309,0.394068,1.05999,0.0224469,0,0.0257724,20.3602,0.0698349,0.0307606,"2000-03-15 00:00:00","2000-03-17 00:00:00",<DL,<DL,<DL,,,<DL,<DL,,,,,,,<DL,,,<DL,ND,<DL,,<DL,<DL,,,
CA017220,T9123,1,10459,1.581,0.0401707,189.591,280.693,22.3378,2.76676,12.4694,9.64097,0.231699,6.99186,9.93508,155.712,0.425379,0.644884,1.26538,0.507155,4.6512,0.350059,0.359385,0.0459094,0,0.0157814,7.01266,0.0373014,0.0523654,"2000-03-20 00:00:00","2000-03-22 00:00:00",<DL,,<DL,,,<DL,<DL,,,,,,,,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
CA017210,T9124,1,10460,0.933265,0.0266647,103.782,108.904,9.53474,1.70023,12.8896,4.74351,0.210511,4.88946,6.53847,94.1755,0.249104,0.461019,0.418916,0.253315,2.35562,0.227352,0.260332,0.0266647,0,0.0119289,4.60808,0.0210511,0.0371902,"2000-03-20 00:00:00","2000-03-22 00:00:00",<DL,<DL,<DL,,,<DL,<DL,<DL,<DL,,<DL,<DL,,,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX037110,T9126,1,10462,0.329128,0.0270331,69.3398,34.163,5.11331,3.43658,8.63707,1.96193,0.089885,4.77674,2.72831,111.302,0.145979,0.423743,1.59563,0.125704,1.07862,0.118946,0.269655,0.0121649,0,0.0121649,2.96485,0.0168957,0.0223023,"2000-03-20 00:00:00","2000-03-22 00:00:00",<DL,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX037120,T9127,1,10465,0.476258,0.015615,59.0183,34.8475,3.75867,3.87773,8.61168,2.39691,0.0910876,6.27333,3.4353,490.247,0.169163,0.386472,1.56801,0.144439,0.869236,0.102799,0.289528,0.0143138,0,0.0117113,4.74762,0.0149644,0.0221213,"2000-03-20 00:00:00","2000-03-22 00:00:00",<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
CA010210,T9128,1,10482,0.276575,0.0226171,49.4087,35.8772,4.03942,1.97997,5.80808,1.16834,0.0484653,3.25816,4.27399,58.8498,0.146688,0.179645,0.547334,0.0852989,0.57189,0.114378,0.171244,0.00969305,0,0.00710824,3.37577,0.0142165,0.0213247,"2000-03-29 00:00:00","2000-03-31 00:00:00",<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
CA010220,T9129,1,10483,0.962154,0.0276565,102.329,40.2693,7.26783,5.45124,6.91703,2.23872,0.0851528,7.90539,9.89083,136.667,0.298399,0.355895,2.16739,0.189956,1.48326,0.181223,0.293304,0.0218341,0,0.0131004,8.91994,0.0414847,0.0269287,"2000-03-29 00:00:00","2000-03-31 00:00:00",<DL,<DL,,,<DL,<DL,<DL,,,,<DL,,,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
CA020210,T9130,1,10497,0.235641,0.0301915,42.6436,54.0059,6.93814,11.9735,6.29087,1.52209,0.0611193,10.6009,4.08837,105.552,0.208395,0.387334,2.84315,0.110457,0.885862,0.435935,0.312224,0.011782,0,0.0110457,4.7106,0.0706922,0.0243004,"2000-04-11 00:00:00","2000-04-13 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
CA020210,T9130,2,10497,0.172312,-0.0220913,293.004,196.613,4.13107,8.70398,4.70177,1.02135,0.0920471,5.85788,5.26362,37.3122,0.0905744,0.225331,-43.1296,0.110457,0.341679,0.282032,0.226804,0.0670103,1.5,0.0346097,4.66127,0.0714286,0.0368189,"2000-04-11 00:00:00","2000-04-13 00:00:00",<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,ND,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
CA020220,T9131,1,10498,0.401401,0.0231173,55.4116,26.8932,10.9247,21.0928,6.90928,2.33135,0.113485,18.3818,5.71278,205.814,0.313135,0.703327,6.48196,0.132399,1.43398,0.74676,0.554116,0.0168126,0,0.0154116,10.8063,0.123993,0.0231173,"2000-04-11 00:00:00","2000-04-13 00:00:00",<DL,<DL,,,<DL,<DL,<DL,<DL,,,,,,<DL,,<DL,<DL,ND,<DL,<DL,,<DL,,,
CA038110,T9132,1,10521,0.409753,0.0283843,69.7453,102.547,10.9352,2.7671,12.7154,3.91776,0.0902475,8.75327,15.2329,105.91,0.284571,0.382824,0.820961,0.227074,2.01456,0.45706,0.368268,0.0254731,0,0.0152838,7.88865,0.0633188,0.0327511,"2000-05-01 00:00:00","2000-05-03 00:00:00",<DL,<DL,<DL,,,<DL,<DL,,<DL,,<DL,,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
CA038120,T9133,1,10522,0.406363,0.0339841,98.6985,110.557,15.6327,4.95445,13.3153,5.8026,0.45987,5.38033,5.86768,56.269,0.477946,0.593637,2.53651,0.315257,2.30296,0.231381,0.368041,0.0397686,0,0.021692,12.9299,0.105568,0.0383225,"2000-05-01 00:00:00","2000-05-03 00:00:00",<DL,<DL,,,,,<DL,<DL,<DL,,<DL,,,,,<DL,<DL,ND,<DL,<DL,,<DL,,,
CA037110,T9134,1,10531,0.300166,0.0364842,51.4925,989.221,12.3599,0.929519,13.136,2.90547,0.0970149,3.89303,4.81592,128.897,0.344113,0.363184,1.07794,0.242952,1.36567,0.28524,0.576285,0.0257048,0,0.0257048,11.7247,0.0273632,0.0356551,"2000-04-24 00:00:00","2000-04-26 00:00:00",<DL,<DL,<DL,,,<DL,<DL,<DL,,,<DL,,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
CA037120,T9135,1,10532,0.531011,0.0203908,86.9159,93.373,13.8479,1.10195,8.55395,4.87086,0.121495,3.33985,3.86151,135.208,0.299065,0.522515,1.5565,0.300765,2.04333,0.184367,0.327952,0.0424809,0,0.0212404,8.24724,0.0314359,0.0407816,"2000-04-24 00:00:00","2000-04-26 00:00:00",<DL,<DL,<DL,,,<DL,<DL,<DL,,,<DL,,,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX041110,T9137,1,10543,0.581798,0.0188983,22.651,45.0455,5.77883,0.674265,8.9146,1.61041,0.0242978,3.82758,3.48404,119.086,0.159286,0.95369,0.512279,0.11339,0.50553,0.21868,0.220705,0.011474,0,0.0067494,9.03744,0.0431961,0.0256477,"2000-04-05 00:00:00","2000-04-07 00:00:00",<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,,<DL,,<DL,,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX041120,T9138,1,10544,0.676915,0.0230685,58.082,128.823,5.9668,2.30684,9.71614,4.1862,0.100204,5.2697,3.50496,117.584,0.303494,0.845603,2.30252,0.206174,1.28895,0.124714,0.322958,0.019464,0,0.0136969,30.2701,0.107412,0.0396489,"2000-04-05 00:00:00","2000-04-07 00:00:00",<DL,<DL,<DL,,,<DL,<DL,<DL,,,,,,<DL,<DL,<DL,<DL,ND,<DL,,,<DL,,,
TX054110,T9139,1,10599,0.752932,0.0190705,29.4533,30.534,7.95946,3.5789,9.92019,1.86608,0.216132,6.3533,2.45939,150.89,0.173047,0.212601,0.863823,0.158921,0.626501,0.116542,0.230965,0.0148326,0,0.00847578,2.48764,0.0155389,0.024721,"2000-05-01 00:00:00","2000-05-03 00:00:00",<DL,<DL,<DL,,<DL,<DL,<DL,<DL,,<DL,<DL,,,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
TX056110,T9140,1,10606,0.335942,0.0389086,89.9358,51.8908,11.1041,9.80307,9.04672,4.05314,0.212574,11.0548,5.14827,171.71,0.203084,1.46524,1.29632,0.343534,1.29917,0.188849,0.4223,0.0256227,0,0.0180308,5.73854,0.0360616,0.0313167,"2000-05-08 00:00:00","2000-05-10 00:00:00",<DL,<DL,,,,<DL,<DL,<DL,,,,,,<DL,<DL,<DL,<DL,ND,<DL,<DL,<DL,<DL,,,
