,pm25
399324,9.3
878769,3.1
412486,9.9
18180,3.4
988947,19.4
60201,10.5
334757,8.8
431025,16.1
566118,7.1
348895,10.3
29187,6.3
532357,2.8
303633,11.6
1092478,4.8
515137,9.3
718468,9.7
749410,5.4
637108,8.4
1096587,13.2
972059,6.1
225028,19.4
823040,12.9
163764,19.2
586345,10.9
961875,11.8
98394,13.4
165106,9.0
1147021,3.4
953948,9.0
998878,9.2
146773,11.3
864890,10.2
1149988,6.4
1161220,9.5
485436,5.9
696719,7.7
410810,13.8
1011166,10.7
386459,15.6
801995,18.4
373624,11.6
833671,4.4
572813,28.6
877523,8.8
41865,3.8
396951,32.9
205808,14.9
1047856,17.9
1069007,8.6
116598,9.4
23904,5.6
997847,11.0
161110,5.5
921970,9.5
981116,3.6
1140665,7.6
733800,4.1
987261,8.0
39654,7.2
761458,10.4
659277,11.0
1039888,12.7
1126166,7.0
896800,8.2
1067001,18.8
834673,13.6
910174,3.3
1063757,7.2
459207,18.0
1015719,6.1
1085752,12.9
189014,19.7
1064322,6.4
446696,11.8
798722,13.6
374121,13.1
752798,7.6
539848,11.8
1118009,9.5
624907,7.1
1064533,9.2
1053601,7.9
1073286,8.0
1050880,5.5
1137939,7.6
1121214,8.3
761645,8.5
283012,15.8
997022,9.9
1115426,4.4
900140,9.4
1054499,7.5
1064917,10.2
1118604,11.5
1089502,14.0
1126209,6.9
1002896,7.0
1102980,16.4
1056054,7.5
699598,6.9
37737,6.3
10206,7.1
693969,4.7
270327,9.0
1093334,5.9
260285,13.8
712535,10.6
223773,11.1
972986,9.7
150141,8.3
1102499,8.8
1060869,6.8
791834,6.1
1111284,5.7
1158079,8.1
1057695,4.9
946215,4.5
578128,12.1
83015,12.7
35613,2.8
743702,8.7
59733,15.6
12006,6.8
836160,12.0
25857,5.1
639406,5.4
1116879,15.6
257522,8.0
17820,5.3
121821,5.9
898136,3.1
500695,10.1
1009615,18.5
197555,16.5
1144921,15.1
169780,9.7
96550,11.4
1118167,11.0
1040971,10.6
609833,10.4
457122,4.6
788060,7.7
656893,21.4
125423,10.7
169047,5.9
893094,7.3
846833,10.8
3159,9.6
685853,5.1
809894,7.3
1098372,8.2
64220,13.8
1108917,9.2
818745,8.4
1113751,8.1
998349,5.5
485622,4.7
766270,9.4
1118744,6.7
86860,8.9
105556,20.2
712905,3.8
4986,7.1
897592,3.6
620911,7.5
1071365,9.0
321625,20.6
709577,5.1
582079,20.4
1107,9.8
805656,8.9
809235,16.2
1154128,6.6
610020,5.6
654927,4.9
763512,4.0
1096037,9.1
826518,4.5
1127709,5.7
1102062,17.9
1148488,5.0
1067245,13.5
1085489,6.5
84794,11.7
368919,7.6
377164,18.3
397661,10.4
873862,8.5
861149,10.5
78539,14.7
1051500,11.7
1020873,9.0
1166282,7.5
865248,15.2
789598,9.3
255050,10.6
312978,10.8
868077,8.9
152885,15.6
1863,6.8
96473,10.4
806676,9.3
846,7.6
5364,10.1
389330,6.6
39735,11.3
1016589,5.8
227794,17.4
1044087,7.8
320768,16.1
999784,10.1
890982,29.7
41898,3.3
433154,6.7
909362,5.3
803064,6.8
902357,6.2
583767,17.0
1052743,11.6
1022799,11.8
354413,11.4
1013342,13.3
952099,14.9
711768,7.9
732853,11.1
564078,4.6
1156819,7.4
153658,18.4
1098242,12.5
670485,7.4
1065483,4.6
317777,7.6
1117158,14.8
11943,8.9
509207,8.4
1109625,6.9
778384,7.3
1116400,13.5
908786,6.2
546288,8.1
10341,16.9
992387,14.4
1018748,10.2
67764,10.3
918,6.7
300830,17.4
806961,3.7
589807,4.1
89918,14.7
1037101,7.7
282268,14.3
599896,5.0
360584,15.1
359802,5.5
820557,6.5
987172,6.9
924352,18.9
178546,6.1
1106562,0.2
20970,9.3
18531,2.5
110061,6.1
911609,13.4
329831,7.6
1143,11.1
548839,4.8
1166349,7.6
1115029,8.3
39177,3.2
1110157,7.7
1082469,3.7
365635,8.1
1025175,14.6
1127496,6.5
4545,7.5
480692,9.0
417801,17.1
1057844,7.6
999743,7.0
89716,11.3
11925,6.8
1000660,7.9
11646,12.9
260947,10.5
1060072,15.4
532043,6.0
1018643,12.1
801499,6.7
377548,13.0
535053,9.7
217157,13.5
55314,13.8
928607,6.3
1134518,4.0
1141782,10.8
64037,8.3
805160,16.1
679725,18.7
1031403,7.0
683440,0.3
143022,14.6
805233,12.1
967094,11.2
64594,17.0
819960,13.8
31644,2.2
808910,22.2
343214,10.9
139175,14.9
30177,2.2
45250,19.3
583547,10.0
795688,8.7
930470,4.7
1010661,7.4
925026,7.0
1000341,14.9
42200,4.3
1102891,9.5
497880,15.1
898670,9.5
340903,8.5
3690,6.8
1071623,13.8
711182,4.5
1078178,6.0
1015588,10.3
1042269,6.7
689499,11.1
999280,15.1
583266,14.5
56014,6.8
411313,7.9
1133940,15.2
1144590,8.5
1020117,11.5
827978,4.0
226114,18.8
1115950,11.3
25074,4.0
1103005,16.7
40293,6.2
1027778,17.4
291968,13.7
1125008,3.2
1049922,20.9
837457,2.5
1054899,8.4
774861,6.3
1080624,7.7
149938,11.2
621708,9.0
251110,4.4
891169,25.8
402855,26.6
1014307,4.7
75102,6.2
615959,8.2
1051164,7.8
588996,14.1
922225,6.2
515655,14.6
1005551,10.6
1066396,11.1
156842,24.2
658634,26.6
32724,4.2
882776,5.1
1143593,5.8
1070496,8.4
204663,9.0
214643,7.3
1102454,6.9
1028517,5.0
375897,8.3
1053031,11.9
1141671,9.3
982240,4.2
748025,7.3
1146330,7.6
1108445,11.0
53918,5.2
1136050,3.1
120998,12.3
543074,9.1
33534,3.2
271857,9.6
110570,11.9
1099627,5.6
1165888,15.0
593980,9.4
1011070,18.9
773741,5.2
609185,6.5
517179,11.9
737711,5.9
35640,2.7
1109100,9.0
390239,10.3
323661,16.3
251261,9.4
246994,12.7
1121397,6.3
414207,10.8
683022,5.0
937734,3.9
681669,8.7
993176,15.6
8775,9.2
15777,16.0
259254,12.3
8901,7.4
384665,13.2
720634,9.7
925445,8.7
288,7.1
905672,6.4
42335,5.0
450,6.2
424812,5.4
771634,3.3
641030,8.1
986904,10.4
227148,15.7
407176,9.9
457956,11.4
571296,9.4
497537,10.1
18378,4.1
329710,8.5
1124181,6.2
358651,9.6
527190,13.4
410673,14.7
45812,7.6
420703,7.9
177399,18.0
493248,26.7
1144581,15.3
1033979,17.3
967843,8.6
190845,10.9
385785,21.0
202882,11.3
352705,5.3
897422,6.1
639661,12.1
1049896,17.9
570872,4.2
1016128,7.7
1089867,10.1
123004,9.0
1154042,5.9
476050,9.6
275661,12.2
126837,13.3
953785,8.8
738737,14.7
1093022,6.3
1133507,6.4
1001688,6.9
1000692,9.5
789634,7.1
266079,16.4
934437,12.0
1077685,4.3
1012176,13.8
595250,4.6
454886,6.2
41094,4.5
851296,6.5
801162,3.6
1157576,11.9
851247,4.6
29970,3.3
242464,18.3
853712,8.7
990217,5.5
520244,11.7
44775,8.3
859136,12.1
328083,10.1
281670,12.8
102520,9.2
1061347,7.9
158502,10.2
103790,15.0
491982,7.8
745804,10.8
122220,12.1
936025,4.1
477708,11.1
722406,5.8
99641,12.2
1104097,8.0
293218,7.7
108466,5.8
9468,14.9
765423,11.0
691518,8.2
5094,5.0
1024174,20.4
796493,12.8
1155770,17.8
235069,23.2
665839,18.7
1122783,10.2
823852,6.9
26901,6.0
1163586,6.7
1004121,9.0
1082930,4.9
1034525,9.1
456727,9.9
34443,6.6
952063,18.9
43967,11.3
1101249,4.8
560576,4.4
602472,7.9
823649,8.1
607235,11.2
906504,6.9
469943,7.2
983195,2.9
1023738,8.2
334732,9.8
404840,9.6
751797,7.2
1075741,12.7
41436,9.4
16704,7.7
125728,8.3
72216,8.7
1097222,7.6
1098877,5.9
178221,8.5
564103,3.2
30789,7.4
1047281,17.9
67017,20.1
745605,14.1
681924,8.8
1123334,11.9
1001322,19.4
549505,12.9
576314,18.6
1144062,21.8
615173,6.4
498793,6.3
740322,11.4
584064,12.6
41847,10.0
255795,11.5
805384,11.0
232493,12.6
141030,15.3
1089372,14.1
604760,10.0
739395,14.0
312073,11.8
983481,6.5
424511,2.2
940353,8.9
1049429,7.4
986432,6.2
1112931,12.9
917546,2.1
169992,9.8
399063,10.7
1089302,11.2
814679,9.5
1101923,20.6
900343,7.7
1024339,21.9
34749,7.8
588642,10.1
599343,5.0
1059577,9.7
1097692,8.8
217974,5.0
557478,12.8
997182,9.6
812806,7.1
1001896,7.7
669367,9.1
1033483,13.2
1467,12.7
915808,11.9
1013786,16.7
1166340,5.1
642908,6.0
320291,7.7
815734,7.3
814983,10.7
162655,18.4
793608,8.2
718013,5.1
470021,9.9
892960,9.8
561410,12.1
294108,21.3
1112748,5.3
536448,7.3
201101,14.2
1118569,11.7
86475,7.2
826920,7.0
614114,8.7
1085464,6.9
34740,5.3
561218,9.8
750377,13.6
317118,11.5
1024984,11.0
376642,14.0
997284,12.9
258371,8.6
125629,7.4
1058934,13.6
1121352,3.9
527027,11.2
408909,17.1
664012,13.6
39762,11.2
155561,23.6
284412,13.1
1050258,10.8
214578,13.0
1001328,18.7
286769,8.7
117638,6.5
811701,7.3
1028088,16.3
1153804,8.8
834365,5.7
1119294,4.7
1138748,8.4
34110,7.1
890694,33.8
364197,8.2
24939,8.9
509947,6.6
162740,18.4
4356,6.9
243718,12.5
1052691,9.1
69966,11.5
125235,14.3
412771,12.7
179763,15.1
10809,5.3
1149306,7.7
92007,11.7
147961,11.9
571820,13.4
1001526,25.6
870588,8.4
853103,4.9
1003096,10.0
1117157,15.4
315693,6.4
569662,3.8
931328,9.8
600464,15.3
1057460,6.7
294376,18.4
616853,14.0
734967,7.6
1145050,13.2
857974,3.3
817022,13.9
39888,16.8
7776,6.0
1028117,13.0
597126,12.9
30816,4.7
536771,9.7
8928,7.4
591604,9.8
37818,4.3
871443,10.9
1140214,12.3
113966,12.5
638344,5.4
671910,10.5
226366,19.4
37215,7.3
964602,12.1
1076411,13.8
633381,9.2
655524,4.9
521322,9.9
435614,10.1
86901,15.6
636903,7.7
396411,13.1
1059768,11.3
45662,5.2
945537,7.4
4806,5.6
971123,18.5
473146,12.0
822650,3.1
109191,15.0
933272,9.4
38835,3.2
901643,6.1
962081,12.0
1096413,8.2
685837,5.7
1080319,9.7
1101494,21.2
170395,10.3
24300,23.5
846122,4.6
621248,12.4
753742,10.4
1002094,9.5
84947,10.8
911913,10.7
160320,15.0
566404,12.0
8262,13.6
172408,12.9
1098068,7.4
207247,11.8
22077,6.9
1130832,6.6
1094717,5.2
929281,8.9
1098313,7.3
810593,5.1
873355,5.5
747652,7.5
790389,5.1
1069939,3.7
1099671,15.5
220197,10.0
1085951,8.0
426191,11.0
735589,9.0
1073677,6.9
1118431,9.3
100251,4.6
618157,4.8
1092323,8.3
861238,8.3
1091897,11.1
648443,17.1
977146,6.9
111618,5.3
83540,12.2
1000280,9.0
206024,11.4
41319,4.6
396804,28.6
1153043,11.7
506073,7.1
23661,14.8
154830,14.5
29745,3.8
1000846,9.7
1008311,6.6
729219,5.6
618682,3.8
588325,15.0
144787,17.4
692681,15.3
213322,15.3
240083,14.3
378218,7.9
117442,5.7
768731,2.7
449642,5.8
1126703,4.8
83650,6.4
725023,6.4
959638,15.0
209510,14.2
991900,6.5
912237,12.8
956515,7.4
1007651,23.1
12753,8.9
665095,7.6
270241,5.7
500773,11.6
401574,16.5
18684,5.5
1097037,11.8
478622,9.5
1159228,8.0
456927,7.1
1119189,5.9
872494,7.4
809983,4.6
1001769,6.2
1075401,21.4
349952,17.2
842006,5.1
854723,11.5
1094727,4.0
551930,6.8
378781,8.7
1084219,14.3
681062,10.2
1082774,9.1
124746,6.3
430031,20.8
142763,16.3
1034681,10.3
946873,6.1
509027,13.7
502704,4.8
385997,16.4
62103,7.4
327057,9.5
38169,3.2
881817,18.4
1119050,6.8
660005,20.2
448624,9.9
31986,4.4
956293,8.6
22185,6.4
620793,7.5
212268,10.6
733564,5.5
374234,12.4
906992,10.6
1021613,8.9
243225,8.9
372161,18.0
795248,7.2
30042,5.2
163937,21.6
340642,8.4
114400,5.9
520539,11.4
1037962,10.3
318610,7.5
896394,5.2
1026679,8.5
79433,24.7
448437,11.5
786053,12.4
1006527,9.4
322676,16.3
1147679,10.7
897386,5.7
307744,16.8
19926,11.7
615773,7.6
95177,10.1
249065,10.3
756876,7.0
41616,6.6
1104270,14.5
108718,14.6
1097212,6.2
1021683,9.8
260796,10.2
1001602,13.6
517042,7.6
100997,20.7
469700,10.2
1141662,9.7
156868,11.7
915585,7.5
245191,12.7
1153392,13.1
1140869,6.4
562201,8.3
221647,11.7
1081190,5.0
1066734,7.3
895173,5.0
3870,10.9
1032978,10.6
1147250,8.2
313302,7.2
1127385,4.5
727614,11.3
24561,8.0
480977,8.6
47416,16.6
751409,5.9
1087822,15.9
248757,16.5
1117766,7.2
1029449,9.1
233051,16.2
662471,9.6
675710,9.9
397343,17.3
401051,16.4
256999,16.9
793167,2.9
240627,7.8
152148,17.7
777876,11.4
1944,8.1
980489,1.6
1160880,4.8
1107259,5.6
523837,9.4
1071998,8.6
309980,4.1
745218,6.3
122731,8.1
388406,6.9
500581,12.9
428344,4.9
98430,12.0
232916,13.1
130021,10.1
1011585,11.2
85204,0.1
566248,7.6
1048193,18.2
493297,34.2
554162,8.8
1125919,9.9
138777,13.6
156395,9.6
610061,8.0
628775,6.0
782565,9.9
397979,7.2
479608,10.5
328814,9.1
293626,9.8
173580,3.2
1025434,16.0
993055,17.7
472098,12.7
418711,3.8
1036916,7.5
1030383,7.1
999183,13.6
15678,9.7
997830,9.7
990947,6.8
631383,5.4
306340,8.6
1015598,13.4
632329,8.4
86673,7.6
41745,2.9
720820,7.1
815832,7.2
837726,4.8
714003,25.7
1041126,11.3
178733,11.3
639003,13.3
823763,5.9
693681,5.7
239830,7.8
1004965,10.5
579428,7.9
1042729,4.5
715084,10.0
279067,9.0
998514,6.2
1033239,13.2
1001164,7.0
264130,7.0
825132,10.1
68152,15.9
1019655,11.2
838595,10.5
1001168,7.9
818400,14.3
1009017,9.7
284274,14.8
212455,19.2
1032099,17.6
333889,8.0
840971,7.4
318114,8.0
115968,10.2
294864,10.0
26028,4.5
256837,17.3
69406,20.8
1096063,8.9
544911,5.6
1098173,10.9
41535,5.2
999610,23.3
80997,10.0
202306,10.0
1120515,10.9
331719,8.4
1072869,10.8
550682,10.3
689308,4.7
1101145,10.5
1062992,19.0
1081634,5.4
348265,6.2
448066,7.7
1014116,10.5
523054,6.7
798469,7.0
1025821,10.3
201860,10.1
603916,14.4
769671,4.3
637396,10.4
58498,16.3
421336,8.4
91159,11.3
1033438,15.1
840464,5.0
636245,6.0
7848,4.9
146188,14.7
1004201,12.2
403361,17.2
279238,1.5
1043070,11.1
459664,7.1
1052561,13.0
372806,12.4
542761,15.5
1117418,9.1
27288,5.7
291358,6.0
647898,18.0
164101,22.5
85303,11.4
1107338,8.5
1040842,18.2
83947,5.9
1002099,8.7
450759,4.7
378625,7.0
974908,14.1
999850,12.8
686605,10.2
1014385,6.9
202432,18.0
1164089,2.1
341761,13.3
191142,12.6
626579,8.8
321817,14.3
157252,11.5
812124,6.4
627523,6.8
1047822,16.8
242802,15.9
524574,13.1
1100377,5.4
1102578,10.7
1027348,4.8
823397,13.4
360014,8.9
232578,12.5
767239,12.2
34857,3.2
234545,16.5
1004096,9.9
1125595,7.3
90971,11.4
667925,11.6
913792,9.2
1165502,5.1
44151,10.6
1002103,9.5
316252,4.4
681482,14.2
1163842,15.8
997899,13.8
445390,12.2
546763,11.0
1158854,9.6
814610,8.5
860390,4.4
1117443,9.6
357828,13.7
79777,15.4
1019198,16.4
341252,6.1
523308,10.3
494720,13.1
440515,7.7
263648,6.9
170445,11.2
1023043,14.4
396866,30.8
554064,9.0
1160277,11.2
912116,11.0
124884,6.4
240465,9.5
83463,13.1
168839,8.9
679892,11.7
1121466,5.5
1099845,10.6
1087586,4.0
2520,9.3
1131335,7.9
1056590,3.3
420249,11.5
1014247,7.5
1031108,4.4
1079676,11.4
700700,5.8
1098322,8.7
822873,8.9
1007337,11.1
328032,7.5
182997,8.5
1137024,4.2
1074026,14.6
23571,5.8
1081554,7.7
12366,15.9
342420,3.5
132874,8.0
946523,6.0
784973,7.5
1069577,10.3
823780,10.0
1059100,4.5
675239,4.0
838982,15.8
864068,10.3
445956,10.3
1073712,9.9
59724,18.1
837510,2.9
889240,7.6
401076,24.3
1023678,8.8
1067541,7.8
614306,15.2
907382,8.2
996452,6.5
1054203,13.9
785968,16.2
951323,6.8
492478,7.0
797363,4.5
139326,20.1
298236,19.2
1111274,9.6
24750,7.8
985737,11.2
7452,13.0
681465,10.5
1158820,7.1
160778,10.5
679219,12.2
560122,29.5
542072,7.9
39708,8.9
538360,13.2
26721,6.1
735540,8.5
1368,7.8
308783,8.1
1082644,6.1
1116573,8.3
450217,4.2
670246,6.6
1062311,11.2
775919,10.2
726595,13.9
45688,6.6
426227,7.4
947092,8.8
630246,11.3
351500,8.3
420615,8.5
888764,10.1
108531,11.7
353362,11.4
1008477,8.0
648682,12.1
1036856,7.7
973395,12.5
750207,16.1
1081815,4.4
104638,12.4
22230,10.4
577647,12.9
497116,4.6
27549,5.9
772907,6.1
145906,10.3
1105301,13.8
1112393,17.4
203988,10.3
252784,14.0
22527,8.3
1029008,9.5
158466,8.9
528802,16.8
338816,8.3
29538,3.5
530706,5.0
382038,6.9
952351,13.5
798843,13.4
28224,11.6
1025305,18.5
476237,11.1
222039,8.7
599197,6.1
415397,13.4
7434,6.0
946117,4.5
1136888,10.0
651922,12.1
1112148,5.5
943607,9.1
1998,10.1
516675,10.5
641449,17.6
909241,6.7
986481,4.7
535608,8.4
1165738,10.2
1116844,10.8
254505,12.2
128728,6.1
893163,16.0
93936,14.7
214765,6.4
82080,10.7
971277,10.5
1086056,19.2
393218,6.9
1000465,15.6
8442,8.8
302083,14.4
1093503,6.1
881424,32.0
31761,3.7
845834,8.8
1018833,3.8
957239,11.0
898601,4.3
929334,14.4
1040790,8.9
256714,19.7
373861,13.1
915397,4.3
133350,14.5
54663,7.4
188525,8.6
1059438,15.2
1007022,13.0
1123260,8.6
330789,11.1
1128228,5.5
1056720,6.6
236325,5.3
568283,11.2
560941,8.5
366035,16.6
230659,10.2
460655,8.9
133884,7.9
709865,4.4
1107940,6.5
281458,11.0
790616,7.6
1083679,17.0
1012482,31.0
539006,7.7
748547,9.1
592567,15.9
252897,13.6
214865,5.6
554733,9.9
135434,6.3
41634,3.8
984589,5.1
351696,8.1
69593,23.9
215038,2.9
226899,10.0
850920,14.6
1090477,18.4
92650,8.9
13878,8.8
575469,8.2
1079859,14.0
1122618,7.5
576412,18.9
282218,14.4
1032203,10.8
163738,21.0
154951,13.1
696683,9.1
62290,8.0
727087,15.6
562184,7.5
841312,15.3
121141,12.7
697137,1.4
538198,12.3
1143550,9.2
222003,6.7
1015858,8.3
21681,3.2
602852,16.0
9162,11.4
851427,11.4
935384,6.5
458007,11.5
911071,5.5
38466,3.1
922428,3.1
683758,5.2
1096422,11.4
1114831,15.8
44470,8.0
731697,4.7
812721,10.8
29034,6.5
215889,11.3
845887,10.0
636465,13.8
721479,5.1
1120211,13.2
276764,21.3
876370,6.4
9117,12.5
1121099,8.4
386289,18.7
689446,6.0
318810,11.8
619821,6.1
225804,16.7
203145,2.7
247674,13.6
704082,11.5
10818,7.2
1062381,6.7
838981,13.3
142067,8.5
1033639,5.1
1005681,11.1
336186,10.6
994556,6.6
581006,10.3
918578,8.9
445292,18.9
691682,7.2
476884,3.4
735324,8.3
670058,8.0
1152932,10.9
1063792,4.6
229846,18.0
458177,6.8
1058289,10.8
245565,16.4
1149605,12.1
361467,3.2
142139,7.5
305432,4.4
933426,3.7
12114,16.9
1064357,11.8
552299,13.3
507837,9.7
337501,8.6
29349,9.0
367285,7.4
16092,4.0
692665,15.0
819700,10.1
775991,5.6
856059,7.8
309541,11.7
899210,6.0
21303,2.2
8883,8.2
1095887,5.0
277748,8.6
91706,20.8
944286,9.6
794611,1.6
1029883,12.0
1165936,5.2
984126,2.3
986275,8.3
50144,15.9
938140,9.7
939731,7.1
1093178,6.7
303447,12.6
1015128,8.4
66373,20.7
1135565,8.7
746838,13.6
1098703,8.4
262685,9.6
1101495,22.9
775285,10.2
129460,17.4
980335,1.7
1135046,7.3
911120,5.7
1094807,5.4
293047,2.6
465268,13.1
538686,17.1
145722,8.7
1072764,12.6
1015483,10.8
644209,9.5
33543,9.4
733275,5.2
579278,11.5
1105030,10.3
467173,3.0
1157866,5.8
751813,6.9
789448,6.8
3654,12.3
589921,3.0
336152,9.8
1094982,7.1
997409,8.7
412755,9.9
1092943,8.7
511298,15.1
21510,2.5
428519,6.9
1151987,9.4
505394,8.5
821069,7.2
1115566,11.2
252487,10.4
853257,6.9
417187,18.0
1040998,11.7
883691,18.0
902000,5.7
77492,14.1
436835,12.1
631180,7.2
1123848,2.2
834093,9.8
428666,8.8
310005,6.3
98804,17.9
710435,5.8
278208,8.7
812058,6.5
217091,16.0
500231,9.3
302047,14.0
495860,10.0
177325,13.0
890426,7.1
956970,10.3
304947,9.0
111396,12.1
1027114,6.8
523495,16.8
1166529,7.5
181390,6.9
118001,8.4
1094747,20.6
1010705,17.1
874544,10.9
1073817,10.1
835446,9.4
1065388,11.0
918562,12.4
38313,2.9
543314,7.1
430251,17.8
168848,6.6
346556,11.9
997125,8.1
1115201,6.7
447790,4.9
691190,4.2
156086,13.0
486864,11.7
196562,14.5
849858,6.8
1114090,13.3
1009451,24.7
583096,18.4
275728,13.8
1096098,14.2
1060609,7.9
222339,5.9
679308,12.5
802703,11.0
347729,7.5
67627,13.4
826449,6.4
1125450,8.3
147374,8.8
537675,7.0
25128,9.9
775903,5.5
358937,7.4
1096868,7.8
1002037,11.4
271702,9.6
1013412,14.5
1132212,6.5
1083400,9.8
617930,7.1
624567,12.6
564901,10.9
1099541,6.9
220760,8.7
504013,15.0
1160762,4.5
1026558,8.0
1111249,12.2
2340,10.7
1047012,14.4
852746,8.8
1009616,15.4
846967,5.7
765794,3.7
30582,8.8
762016,9.7
423816,8.1
411086,9.2
1130619,6.5
913013,9.6
522597,7.4
337703,6.8
1166247,10.7
1135259,8.0
534180,4.8
410177,13.4
142391,9.7
943542,5.5
1043502,4.8
521647,17.3
1157499,8.4
1131922,7.4
1141415,8.7
1044312,13.3
1146364,5.0
431972,9.0
907637,11.0
1110524,9.0
161385,11.2
1001687,6.4
1106448,6.0
1084384,9.0
1025811,6.6
1156547,11.8
1089137,6.7
155440,25.5
744104,8.9
289003,17.8
1108263,18.0
277625,12.3
156257,12.0
45910,5.2
1076306,16.1
342298,2.3
1016868,9.5
833233,8.0
850936,12.1
472294,8.9
64765,13.7
34497,2.9
183520,6.5
581732,14.8
147810,9.1
43458,5.8
744307,14.7
427424,13.9
293182,11.2
983854,6.1
498294,16.6
327357,5.2
1119502,11.0
792627,11.7
971175,20.7
1102568,11.3
139098,14.2
352519,8.2
338061,4.4
1029231,4.9
1068956,16.0
94799,23.4
621062,10.0
677256,14.0
746228,10.7
336869,11.1
1093968,7.8
3528,10.4
27135,3.6
990810,9.8
508265,6.8
155390,24.7
580201,11.7
1078853,15.8
996745,34.1
614457,21.8
1149809,5.3
279995,5.1
1057025,18.7
543892,3.7
318098,6.3
740591,20.5
470569,3.8
524134,20.0
1113263,8.3
232594,8.3
26289,3.7
173714,4.5
11673,16.4
693848,4.3
1113994,6.1
150627,9.8
1091217,8.9
1107051,6.1
902358,7.7
552641,8.2
31392,5.6
27279,7.1
18774,6.2
300335,14.7
820809,6.3
1165872,10.4
1000447,9.0
1092618,9.7
31626,3.4
800926,3.2
31923,4.0
1160073,13.3
666245,11.2
31833,3.7
35550,4.9
149737,11.9
933524,3.8
585877,10.8
1011985,8.7
133264,12.8
1136204,7.5
636432,6.5
1137604,9.2
366541,12.9
14238,11.5
30483,2.4
1143253,6.8
45552,8.1
487844,7.6
125120,10.6
401996,1.2
338978,7.4
