,ozone
6399,39.0
9788,55.0
18214,24.0
23210,40.0
3383,40.99999999999999
8022,26.0
19971,19.0
27205,36.00000000000001
10007,32.0
4490,38.0
32949,40.0
31390,37.00000000000001
31528,39.0
11271,55.0
3983,23.0
23876,57.99999999999999
10528,24.0
3252,40.99999999999999
14127,55.99999999999999
33989,53.0
11435,48.0
26254,25.0
29890,27.0
25205,30.0
23732,47.0
7160,57.99999999999999
23090,32.0
15632,17.0
24616,36.00000000000001
27792,49.0
26646,32.0
28081,42.0
2059,37.00000000000001
6852,40.99999999999999
25596,27.0
9673,21.0
8007,36.00000000000001
435,65.0
25999,25.0
27242,27.0
21226,36.00000000000001
3166,62.0
34924,22.0
21956,63.0
30072,40.0
24766,36.00000000000001
16108,36.00000000000001
25542,43.0
28572,40.0
42,33.0
19485,15.0
19938,25.0
4397,22.0
33790,35.0
32828,28.0
33224,43.0
29849,30.0
33545,40.99999999999999
21113,35.0
25972,23.0
16893,39.0
18379,34.0
27322,29.0
7545,55.99999999999999
20107,28.0
7134,75.0
741,31.0
23683,50.0
18536,48.0
29527,3.0
24350,33.0
31537,60.0
25155,38.0
33845,23.0
23601,39.0
16285,46.0
16906,27.0
24250,38.0
22533,40.99999999999999
26313,27.0
29572,12.0
6548,30.0
33611,42.0
24009,34.0
17593,37.00000000000001
13953,14.0
16712,19.0
3293,57.0
12918,40.99999999999999
31200,60.0
20459,49.0
9609,23.0
15393,57.99999999999999
27958,21.0
34977,35.0
17295,42.0
20416,35.0
7118,51.0
28465,30.0
13659,34.0
4467,26.0
7496,23.0
15518,14.0
25206,28.0
16340,37.00000000000001
7589,48.0
2570,60.0
23284,30.0
1291,24.0
8479,25.0
33318,17.0
10392,26.0
8999,48.0
13385,44.00000000000001
8438,31.0
19934,21.0
33622,46.0
6559,47.0
7281,25.0
29156,29.0
8852,40.0
4841,52.00000000000001
15315,31.0
23591,40.99999999999999
3148,70.0
12480,37.00000000000001
7669,65.0
5879,23.0
8004,43.0
14652,24.0
6840,57.0
32667,26.0
16021,22.0
26138,30.0
17669,22.0
12455,19.0
14793,34.0
15313,33.0
31792,36.00000000000001
14056,43.0
22299,44.00000000000001
22913,39.0
14514,26.0
8909,49.0
9196,31.0
868,71.0
9608,35.0
13121,67.0
32394,37.00000000000001
35048,47.0
22918,42.0
14113,57.0
7219,29.0
31796,39.0
16128,55.0
9873,40.0
6598,28.0
1444,24.0
24750,34.0
7194,44.00000000000001
19285,15.0
31694,29.0
24230,17.0
8566,26.0
4686,48.0
13111,53.0
23339,34.0
25847,23.0
15142,55.0
18530,57.0
32447,13.0
19848,40.0
5800,67.0
15925,36.00000000000001
9615,16.0
3904,59.00000000000001
16306,15.0
9758,20.0
13515,55.0
25762,53.0
11559,43.0
22325,28.0
1704,51.0
34965,12.0
20839,0.0
33468,24.0
23985,51.0
9786,64.0
7909,23.0
29244,34.0
28421,22.0
27508,20.0
9337,16.0
2792,36.00000000000001
12571,25.0
20330,59.00000000000001
22618,52.00000000000001
24420,60.0
29247,32.0
8925,40.0
26176,19.0
6419,22.0
21071,32.0
2506,21.0
23221,34.0
25022,34.0
17358,50.0
22621,33.0
27201,40.99999999999999
11815,33.0
29948,63.0
30741,25.0
10714,30.0
23277,24.0
5928,71.0
25043,40.0
17744,26.0
9310,27.0
6823,50.0
1469,14.0
20236,51.0
5655,28.0
25260,21.0
23905,31.0
13435,55.99999999999999
11383,73.0
24437,46.0
33779,40.99999999999999
2357,32.0
12872,32.0
20944,28.0
3359,20.0
27597,49.0
18161,26.0
8123,44.00000000000001
6772,39.0
24277,50.0
305,48.0
33624,46.0
28964,33.0
12326,23.0
25327,8.0
16313,29.0
16474,31.0
11702,26.0
33176,40.99999999999999
32812,38.0
30821,39.0
24869,27.0
33466,39.0
20086,28.0
2540,38.0
19524,20.0
13444,34.0
1635,33.0
21262,40.99999999999999
7049,31.0
31515,70.0
7834,28.0
28224,19.0
28559,55.99999999999999
7074,36.00000000000001
6903,44.00000000000001
6056,42.0
18872,28.0
2714,44.00000000000001
14008,33.0
22054,33.0
28753,42.0
1058,29.0
12543,24.0
27103,28.0
24455,25.0
32600,22.0
14197,24.0
19762,33.0
808,31.0
7112,45.0
27732,76.0
26105,15.0
32783,25.0
33541,44.00000000000001
4752,57.99999999999999
32293,24.0
17590,48.0
31489,57.99999999999999
25234,11.0
33247,30.0
28546,44.00000000000001
16239,19.0
27080,10.0
34058,44.00000000000001
4205,47.0
14676,16.0
18494,48.0
8346,29.0
18321,35.0
63,47.0
1203,51.0
9652,80.0
18714,46.0
32529,46.0
27947,51.0
6389,27.0
22880,40.0
33544,38.0
34834,55.99999999999999
10785,31.0
19308,50.0
7862,26.0
7267,20.0
14395,57.0
12143,57.99999999999999
88,38.0
16498,35.0
26882,49.0
15503,19.0
26220,38.0
2606,52.00000000000001
15660,23.0
16260,35.0
27844,48.0
26980,28.0
16522,39.0
34955,38.0
20903,31.0
26532,88.00000000000001
34219,33.0
15280,48.0
12516,15.0
31389,40.99999999999999
2913,26.0
17535,29.0
8060,48.0
27413,34.0
8793,47.0
16013,40.99999999999999
1165,67.0
25667,43.0
4353,39.0
13884,31.0
33858,33.0
17459,25.0
29128,45.0
11254,29.0
18785,27.0
19649,50.0
32398,63.0
23796,40.0
19284,20.0
12899,16.0
335,48.0
15363,43.0
8802,48.0
23535,32.0
13578,61.0
2292,34.0
31079,49.0
5363,42.0
3704,31.0
35042,52.00000000000001
6753,48.0
14640,15.0
30787,23.0
23909,27.0
17400,45.0
17603,36.00000000000001
22755,47.0
2333,43.0
11746,37.00000000000001
6778,49.0
10927,31.0
11949,62.0
14308,47.0
23548,26.0
11808,21.0
20283,20.0
16345,47.0
25494,49.0
20940,34.0
243,38.0
4521,34.0
16761,44.00000000000001
22022,40.0
27857,31.0
13621,22.0
2884,23.0
886,24.0
3050,42.0
20315,73.0
32029,33.0
14454,24.0
24295,51.0
20727,24.0
27646,39.0
11957,91.0
21907,42.0
5055,55.99999999999999
33075,47.0
32232,59.00000000000001
27589,40.0
18046,40.99999999999999
17743,27.0
7166,40.99999999999999
32574,55.99999999999999
5798,76.0
23911,22.0
16936,25.0
10086,32.0
14810,44.00000000000001
20610,32.0
14269,36.00000000000001
25843,27.0
3339,34.0
28113,19.0
30163,40.99999999999999
4311,33.0
21085,26.0
32174,30.0
30898,46.0
28096,78.0
22004,24.0
3546,17.0
3281,50.0
13648,22.0
16297,23.0
6554,34.0
13141,53.0
16492,27.0
4806,23.0
25212,30.0
34884,9.000000000000002
29650,23.0
31667,71.0
16574,30.0
31782,32.0
23784,40.99999999999999
22312,25.0
32227,61.0
25578,47.0
609,17.0
6671,37.00000000000001
23833,68.0
33889,36.00000000000001
15182,37.00000000000001
18533,51.0
19946,36.00000000000001
31385,20.0
10441,22.0
24212,13.0
7769,27.0
35000,19.0
23640,34.0
32583,81.99999999999999
14079,46.0
355,16.0
18275,19.0
30150,36.00000000000001
1196,45.0
29930,48.0
29021,44.00000000000001
19260,31.0
32754,20.0
29381,24.0
16072,42.0
29984,57.99999999999999
15101,44.00000000000001
29291,19.0
15080,38.0
8362,29.0
8202,39.0
17662,30.0
27014,13.0
22675,40.0
30010,45.0
1206,33.0
7148,92.0
28878,44.00000000000001
7108,57.99999999999999
31580,46.0
10437,31.0
1021,26.0
25534,51.0
1662,38.0
20986,20.0
21382,31.0
16403,36.00000000000001
20913,34.0
32501,35.0
23435,34.0
21769,69.0
11386,50.0
17473,54.00000000000001
33751,46.0
4151,44.00000000000001
23212,28.0
24635,30.0
6334,40.99999999999999
6204,15.0
12896,22.0
6326,21.0
17616,30.0
24990,21.0
6628,37.00000000000001
17401,46.0
15803,34.0
26757,38.0
24641,38.0
34865,52.00000000000001
5732,51.0
25595,22.0
21188,40.0
28405,28.0
28579,30.0
22398,17.0
8676,40.99999999999999
6146,22.0
7568,20.0
21493,38.0
29925,30.0
10555,30.0
11465,18.0
3977,51.0
11913,55.0
34625,47.0
23356,27.0
28398,57.0
14245,29.0
28775,34.0
2907,40.99999999999999
5769,61.0
12033,66.0
19268,32.0
19324,23.0
33798,31.0
9909,42.0
22693,59.00000000000001
32665,34.0
29176,48.0
20797,33.0
9045,25.0
10584,31.0
19176,42.0
14047,55.0
14877,32.0
25549,44.00000000000001
584,55.0
30802,54.00000000000001
19038,38.0
32683,67.0
24028,18.0
12084,52.00000000000001
25911,33.0
19565,48.0
19791,45.0
20825,5.0
15683,64.0
3735,34.0
15852,29.0
29821,44.00000000000001
33003,44.00000000000001
33113,40.99999999999999
24231,33.0
24898,40.99999999999999
22729,29.0
10221,45.0
27579,39.0
17123,29.0
1505,18.0
23665,45.0
21055,20.0
20105,22.0
22767,50.0
18219,22.0
30162,57.0
34693,45.0
28424,30.0
23453,36.00000000000001
26082,22.0
21932,47.0
17444,53.0
27497,8.0
28066,59.00000000000001
7610,18.0
24098,14.0
6406,17.0
18140,13.0
2661,28.0
20579,53.0
28891,38.0
34226,16.0
30830,46.0
31581,24.0
25538,57.99999999999999
31533,47.0
15452,22.0
1084,25.0
22328,51.0
3090,37.00000000000001
11174,52.00000000000001
12807,17.0
6236,11.0
27137,12.0
23934,33.0
30916,35.0
12444,22.0
20364,30.0
34444,48.0
19393,10.0
29093,19.0
11324,24.0
30842,53.0
10144,37.00000000000001
26293,29.0
20859,35.0
12206,34.0
25877,27.0
12599,32.0
7875,17.0
33988,38.0
16991,23.0
25369,31.0
26449,20.0
1661,24.0
10180,22.0
5659,50.0
28034,21.0
8929,52.00000000000001
13773,18.0
11731,45.0
6979,17.0
27326,39.0
29541,39.0
1158,53.0
7277,31.0
4765,57.0
1106,13.0
18091,50.0
31099,44.00000000000001
7576,33.0
19887,17.0
31617,43.0
2945,48.0
5971,67.0
14516,28.0
31304,35.0
23148,27.0
22117,25.0
32562,71.0
6029,33.0
14067,49.0
23867,67.0
12307,35.0
27053,39.0
5323,32.0
26625,29.0
21664,43.0
28652,40.99999999999999
12505,14.0
14499,28.0
22655,62.0
33824,40.0
14854,25.0
13171,57.0
9785,49.0
7095,65.0
1616,35.0
21031,33.0
11257,33.0
1887,21.0
28384,44.00000000000001
26156,30.0
29918,26.0
31857,72.00000000000001
7996,48.0
6184,6.999999999999999
7911,21.0
2432,65.0
18651,26.0
6339,32.0
7614,26.0
181,19.0
17143,19.0
15957,57.99999999999999
17442,24.0
10010,59.00000000000001
5982,35.0
27078,17.0
9171,34.0
18124,21.0
29709,27.0
19294,19.0
15051,48.0
3608,18.0
2977,60.0
19231,39.0
4659,42.0
11665,24.0
1979,38.0
12370,35.0
18526,42.0
5904,54.00000000000001
21444,51.0
33119,34.0
31372,24.0
2635,44.00000000000001
29436,33.0
28270,49.0
16105,40.0
8625,35.0
18199,40.99999999999999
18147,20.0
9600,50.0
29811,31.0
23900,28.0
22135,25.0
19611,35.0
26821,19.0
6637,47.0
15041,37.00000000000001
1655,38.0
14693,30.0
24248,42.0
1951,22.0
31,45.0
20538,40.99999999999999
18716,30.0
9695,23.0
33033,39.0
31352,48.0
23294,37.00000000000001
33616,31.0
25772,65.0
26498,29.0
15121,44.00000000000001
5239,23.0
19722,26.0
15481,42.0
25201,33.0
4407,3.0
588,46.0
1554,22.0
2442,30.0
3223,23.0
6575,42.0
15044,51.0
5152,50.0
23574,39.0
31529,26.0
29048,38.0
26324,25.0
25459,37.00000000000001
17087,30.0
25857,35.0
17142,20.0
2286,38.0
21079,20.0
32045,51.0
22610,18.0
2930,21.0
30851,28.0
27706,18.0
4637,37.00000000000001
28575,33.0
28496,24.0
1220,19.0
929,40.0
26430,45.0
1713,47.0
31244,42.0
20901,26.0
14053,48.0
4549,20.0
16582,31.0
5126,24.0
7456,33.0
8325,31.0
674,46.0
2427,59.00000000000001
22567,31.0
3640,57.99999999999999
10904,32.0
5872,37.00000000000001
31740,39.0
30019,30.0
22839,50.0
16891,38.0
4904,45.0
9864,40.0
21680,33.0
2226,47.0
31154,35.0
5292,61.0
24328,21.0
6915,57.99999999999999
15825,20.0
11963,73.0
32015,46.0
9586,50.0
31816,45.0
5522,19.0
26437,43.0
2462,73.0
20406,45.0
16978,3.0
19457,34.0
21906,48.0
5222,22.0
9301,40.99999999999999
2944,43.0
15608,15.0
21122,28.0
31795,53.0
5944,45.0
356,15.0
7888,17.0
27602,57.99999999999999
27136,12.0
15465,16.0
7670,76.0
23365,26.0
33439,47.0
22577,49.0
13637,28.0
9042,29.0
24705,21.0
7660,45.0
26047,21.0
20348,29.0
13165,35.0
30937,49.0
26732,19.0
10227,26.0
28137,17.0
31121,20.0
26290,28.0
10448,29.0
6711,36.00000000000001
4429,28.0
32148,34.0
11555,55.99999999999999
21587,43.0
12276,49.0
2562,47.0
11586,47.0
29284,27.0
4376,24.0
20053,26.0
15066,55.0
2370,10.0
30899,40.99999999999999
27101,40.99999999999999
14038,48.0
2940,40.99999999999999
2409,28.0
3091,38.0
1197,52.00000000000001
23003,17.0
26915,21.0
18004,45.0
21845,20.0
423,68.0
1628,26.0
34513,27.0
13424,40.99999999999999
14495,24.0
5697,64.0
34361,55.99999999999999
28928,36.00000000000001
33442,36.00000000000001
29306,43.0
31719,42.0
1281,22.0
30874,29.0
29708,26.0
10368,35.0
14111,57.99999999999999
2969,38.0
23175,14.0
33002,37.00000000000001
33982,60.0
33672,24.0
34113,50.0
10618,15.0
22917,36.00000000000001
13480,20.0
9565,23.0
19316,26.0
16988,26.0
12249,42.0
27885,40.99999999999999
20947,35.0
10251,27.0
22213,33.0
292,44.00000000000001
28927,34.0
27925,31.0
27875,27.0
29440,31.0
11256,35.0
31881,32.0
21714,47.0
2037,33.0
13152,40.99999999999999
34178,40.0
22981,39.0
2477,20.0
2177,40.99999999999999
26916,25.0
13247,25.0
23901,24.0
27595,45.0
13330,59.00000000000001
32789,28.0
23234,35.0
17612,28.0
11681,24.0
19234,30.0
16283,57.0
12313,35.0
25337,26.0
33220,20.0
19175,34.0
22418,17.0
6666,36.00000000000001
11292,45.0
34093,63.0
29528,8.0
10700,30.0
547,29.0
8025,36.00000000000001
33830,44.00000000000001
4658,48.0
34484,9.000000000000002
32110,44.00000000000001
1559,39.0
18639,22.0
14287,42.0
16534,27.0
14447,34.0
17567,57.99999999999999
21655,38.0
4487,24.0
3127,53.0
13745,42.0
6880,66.0
28128,53.0
23211,32.0
34905,37.00000000000001
14108,52.00000000000001
26998,23.0
12901,22.0
4795,30.0
22320,17.0
13587,36.00000000000001
23722,31.0
19669,25.0
16646,21.0
6806,40.0
7502,22.0
25231,30.0
33017,28.0
22073,45.0
29988,55.0
6951,42.0
22749,34.0
3611,30.0
5672,43.0
22995,19.0
23423,42.0
28473,55.0
34704,39.0
5980,34.0
18349,33.0
14144,28.0
14816,51.0
14193,34.0
7592,36.00000000000001
4101,23.0
7407,30.0
16412,14.0
16647,23.0
19156,39.0
14503,29.0
9198,28.0
4396,24.0
19867,25.0
27951,36.00000000000001
19424,30.0
31699,46.0
9675,38.0
7015,24.0
22266,21.0
18951,18.0
33192,33.0
17039,40.0
13477,33.0
32222,36.00000000000001
1632,18.0
18223,23.0
2111,40.0
5639,12.0
23267,30.0
5646,30.0
7253,30.0
34137,59.00000000000001
9778,33.0
26831,16.0
6108,34.0
7139,57.99999999999999
2983,45.0
241,24.0
19191,40.99999999999999
31017,28.0
3590,21.0
18036,47.0
12870,36.00000000000001
10197,22.0
14935,30.0
33472,36.00000000000001
10488,35.0
304,37.00000000000001
17504,60.0
31477,50.0
6607,30.0
7710,48.0
16735,27.0
16561,15.0
19242,17.0
6512,44.00000000000001
34326,47.0
29725,32.0
34494,27.0
23036,34.0
11878,54.00000000000001
20090,22.0
31316,26.0
33231,43.0
2656,32.0
33995,46.0
10898,36.00000000000001
27025,31.0
24278,57.0
5608,64.0
10387,29.0
33092,36.00000000000001
18517,39.0
9089,25.0
15832,17.0
4519,32.0
22038,45.0
16537,31.0
9685,48.0
16470,40.99999999999999
10019,50.0
25836,37.00000000000001
14158,36.00000000000001
33330,22.0
17940,23.0
4733,45.0
33801,55.99999999999999
1218,24.0
17793,19.0
5146,40.99999999999999
25656,49.0
16649,23.0
21992,22.0
9779,35.0
20028,27.0
18871,31.0
20367,20.0
10538,25.0
8979,57.0
12808,9.000000000000002
521,53.0
23685,48.0
34644,40.99999999999999
23188,25.0
6317,38.0
32939,53.0
10868,31.0
17994,18.0
20949,37.00000000000001
33873,15.0
32727,36.00000000000001
27339,26.0
26406,25.0
8282,15.0
33570,47.0
31959,32.0
4933,24.0
12291,34.0
34547,40.99999999999999
20828,3.0
8928,55.99999999999999
32188,33.0
16851,35.0
24737,39.0
29654,34.0
22310,34.0
26701,5.0
1224,30.0
21185,47.0
25943,44.00000000000001
23852,46.0
27835,57.99999999999999
7952,40.0
24809,49.0
19356,45.0
23983,44.00000000000001
26455,26.0
551,18.0
30207,38.0
16811,35.0
20604,29.0
8502,17.0
1725,35.0
25390,40.0
22467,37.00000000000001
26576,13.0
24247,18.0
12263,23.0
29753,27.0
33553,43.0
15251,33.0
2823,50.0
22459,33.0
15740,25.0
11887,88.00000000000001
319,40.99999999999999
27772,47.0
28738,26.0
2429,80.0
17369,40.0
11567,51.0
7163,59.00000000000001
23752,34.0
7916,18.0
360,39.0
16696,30.0
11993,59.00000000000001
11756,25.0
12683,21.0
6122,25.0
6975,24.0
29630,53.0
22564,45.0
10285,43.0
7423,55.99999999999999
24571,37.00000000000001
3591,29.0
18240,38.0
16503,26.0
4936,21.0
9334,16.0
6477,37.00000000000001
4620,34.0
11017,35.0
6458,40.0
21871,46.0
20117,28.0
28489,15.0
10201,26.0
34887,40.0
23521,40.99999999999999
14510,28.0
6274,21.0
6739,54.00000000000001
16801,30.0
5464,40.0
11157,28.0
419,24.0
17910,33.0
442,46.0
2071,32.0
6388,35.0
4607,48.0
25966,21.0
21242,40.0
23761,33.0
17988,19.0
23422,54.00000000000001
18787,22.0
30138,54.00000000000001
17980,65.0
8183,33.0
18049,32.0
17489,61.0
30715,25.0
23702,55.99999999999999
16076,28.0
5426,40.0
12388,42.0
33395,45.0
24960,20.0
25454,53.0
32639,55.99999999999999
18474,48.0
14300,31.0
7209,21.0
2353,52.00000000000001
10147,37.00000000000001
9977,70.0
24614,33.0
20577,72.00000000000001
10975,30.0
30979,78.0
32552,57.99999999999999
33766,38.0
22392,17.0
15053,54.00000000000001
17260,30.0
19213,50.0
9766,24.0
11987,34.0
22853,21.0
16969,21.0
31213,36.00000000000001
24218,22.0
27730,60.0
25821,48.0
3750,19.0
22141,27.0
17392,46.0
15028,48.0
31823,39.0
28239,45.0
24415,61.0
4037,51.0
5187,22.0
2135,19.0
19715,21.0
18844,21.0
15090,44.00000000000001
10003,47.0
15071,50.0
11852,32.0
1575,46.0
12346,40.99999999999999
20670,33.0
4617,45.0
11188,34.0
3662,28.0
34009,55.99999999999999
20680,26.0
2995,40.0
19016,39.0
31040,23.0
5138,19.0
29521,21.0
5035,43.0
11836,69.0
13885,22.0
16471,38.0
12616,32.0
2383,38.0
15905,24.0
9318,39.0
17972,57.0
9350,32.0
15072,42.0
12837,29.0
26431,52.00000000000001
11641,25.0
12190,52.00000000000001
988,35.0
6141,36.00000000000001
10027,78.0
17021,22.0
28705,43.0
4195,51.0
30962,57.99999999999999
13727,20.0
18210,22.0
33872,16.0
32624,44.00000000000001
25297,19.0
32851,34.0
1797,21.0
34204,14.0
26786,32.0
2987,42.0
1256,31.0
679,31.0
846,35.0
2566,46.0
11814,35.0
5867,40.0
28741,31.0
9528,21.0
29530,13.0
12523,22.0
13196,43.0
18307,15.0
29109,30.0
2459,66.0
2683,35.0
24433,57.99999999999999
10355,29.0
27846,48.0
10453,38.0
24484,48.0
34108,46.0
16258,31.0
3930,22.0
2663,20.0
3500,26.0
8127,28.0
9112,63.0
31733,38.0
20708,30.0
14428,33.0
3872,23.0
2446,25.0
33810,51.0
31157,57.0
4498,32.0
34504,31.0
11120,32.0
13919,42.0
17500,64.0
19405,42.0
2707,51.0
4917,57.0
16902,42.0
9405,31.0
11940,55.99999999999999
3890,66.0
27797,57.0
16799,31.0
20621,25.0
24646,24.0
15553,69.0
28639,47.0
35020,49.0
9475,13.0
19387,19.0
530,35.0
31799,44.00000000000001
19745,22.0
34485,9.000000000000002
19861,40.99999999999999
8800,50.0
24078,22.0
758,34.0
8592,28.0
4326,28.0
27557,14.0
14933,35.0
10588,27.0
30013,34.0
16898,46.0
18044,38.0
1630,34.0
2598,62.0
4368,19.0
21898,52.00000000000001
23839,64.0
25655,39.0
1133,16.0
19433,53.0
26695,8.0
23067,29.0
6599,38.0
19397,38.0
22724,32.0
31137,46.0
9415,25.0
31736,34.0
31877,48.0
13391,35.0
2205,28.0
14133,64.0
11193,25.0
3700,21.0
12975,13.0
762,36.00000000000001
15431,37.00000000000001
29669,45.0
29845,47.0
260,44.00000000000001
1548,55.0
11979,70.0
18254,57.99999999999999
31653,35.0
11851,54.00000000000001
21451,44.00000000000001
22242,20.0
28025,43.0
34045,26.0
15992,36.00000000000001
22666,31.0
32191,50.0
31465,54.00000000000001
7995,43.0
4038,28.0
22932,29.0
31968,30.0
9047,53.0
19055,18.0
20191,25.0
22883,32.0
34344,66.0
17396,45.0
3100,47.0
24758,40.0
6211,32.0
30718,27.0
34847,25.0
2521,78.0
31965,42.0
4628,40.99999999999999
14781,29.0
20885,32.0
8453,39.0
34447,25.0
20287,36.00000000000001
29619,40.99999999999999
7927,12.0
29076,22.0
13801,44.00000000000001
9713,42.0
24124,20.0
6322,22.0
30969,76.0
9248,94.0
30959,74.00000000000001
2020,39.0
1368,62.0
31313,28.0
2267,44.00000000000001
12217,52.00000000000001
21230,38.0
3623,47.0
20790,33.0
28960,40.99999999999999
29844,40.99999999999999
