"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-10-28","12.75",",,W",,,,,"0.09",",,X,2400","0.0",",,X","0.0",",,X",,,"62",",,X","50",",,X","  360",",,X","  360",",,X",,,"25.1",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-10-29","2.01",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"68",",,X","44",",,X","  330",",,X","   90",",,X",,,"8.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-10-30","2.46",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"73",",,X","44",",,X","  100",",,X","  110",",,X",,,"10.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-10-31","1.79",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"77",",,X","48",",,X","   50",",,X","  150",",,X",,,"10.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-01","7.83",",,W"," 9999",",X,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"78",",,X","50",",,X","  140",",,X","  140",",,X",,,"21.0",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-02","8.72",",,W"," 9999",",X,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"84",",,X","60",",,X","  310",",,X","  320",",,X",,,"25.1",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-03","14.32",",,W"," 9999",",X,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"66",",,X","48",",,X","  340",",,X","  310",",,X",,,"30.0",",,X","38.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-04","2.46",",,W"," 9999",",X,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"69",",,X","41",",,X","   40",",,X","   80",",,X",,,"8.9",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-05","9.17",",,W"," 9999",",X,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"73",",,X","39",",,X","  140",",,X","  130",",,X",,,"21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-06","10.29",",,W"," 9999",",X,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"82",",,X","64",",,X","  150",",,X","  150",",,X",,,"21.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-07","14.54",",,W"," 9999",",X,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"81",",,X","69",",,X","  130",",,X","  150",",,X",,,"23.9",",,X","31.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-08","9.62",",,W"," 9999",",X,X",,,"1.24",",,X,2400","0.0",",,X","0.0",",,X",,,"81",",,X","67",",,X","  140",",,X","  150",",,X",,,"17.9",",,X","23.9",",,X","    1",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-09","12.97",",,W"," 9999",",X,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"67",",,X","54",",,X","  350",",,X","   10",",,X",,,"21.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-10","8.28",",,W"," 9999",",X,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"66",",,X","44",",,X","   20",",,X","  360",",,X",,,"21.9",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-11","3.80",",,W"," 9999",",X,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"68",",,X","38",",,X","  170",",,X","  170",",,X",,,"14.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-12","8.28",",,W"," 9999",",X,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"76",",,X","50",",,X","  150",",,X","  150",",,X",,,"21.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-13","8.28",",,W"," 9999",",X,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"83",",,X","67",",,X","  190",",,X","  180",",,X",,,"15.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-14","8.50",",,W"," 9999",",X,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"82",",,X","68",",,X","  160",",,X","  160",",,X",,,"19.9",",,X","25.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-15","7.16",",,W"," 9999",",X,X",,,"1.99",",,X,2400","0.0",",,X","0.0",",,X",,,"80",",,X","65",",,X","  160",",,X","  170",",,X",,,"30.0",",,X","38.0",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-16","6.71",",,W"," 9999",",X,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"81",",,X","60",",,X","  340",",,X","  350",",,X",,,"21.9",",,X","31.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-17","11.63",",,W"," 9999",",X,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"67",",,X","46",",,X","   30",",,X","   20",",,X",,,"23.0",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-18","10.51",",,W"," 9999",",X,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"69",",,X","41",",,X","  130",",,X","  150",",,X",,,"21.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-19","12.30",",,W"," 9999",",X,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"78",",,X","65",",,X","  150",",,X","  160",",,X",,,"21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-20","10.51",",,W"," 9999",",X,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"84",",,X","73",",,X","  140",",,X","  150",",,X",,,"19.9",",,X","23.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-21","11.41",",,W"," 9999",",X,X",,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"82",",,X","74",",,X","  160",",,X","  150",",,X",,,"23.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-22","10.51",",,W"," 9999",",X,X",,,"0.50",",,X,2400","0.0",",,X","0.0",",,X",,,"75",",,X","57",",,X","  310",",,X","  320",",,X",,,"21.9",",,X","25.9",",,X",,,"    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-23","5.37",",,W"," 9999",",X,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"73",",,X","51",",,X","   10",",,X","   30",",,X",,,"14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-24","4.03",",,W"," 9999",",X,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"63",",,X","47",",,X","  100",",,X","  120",",,X",,,"14.1",",,X","17.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-25","6.93",",,W"," 9999",",X,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"76",",,X","48",",,X","  130",",,X","  140",",,X",,,"21.0",",,X","25.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-26","10.51",",,W"," 9999",",X,X",,,"0.97",",,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","53",",,X","  340",",,X","  310",",,X",,,"28.0",",,X","36.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-27","12.08",",,W"," 9999",",X,X",,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"53",",,X","39",",,X","  320",",,W","  310",",,Z",,,"21.0",",,W","34.9",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-28","5.82",",,W"," 1455",",,X"," 1549",",,W","0.00",",,X,2400","0.0",",,W","0.0",",,W",,,"58",",,X","34",",,X","  320",",,X","  300",",,Z",,,"15.0",",,X","19.9",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-29","5.59",",,W"," 2354",",,X",,,"0.00",",,X,2400","0.0",",,W","0.0",",,W",,,"67",",,X","36",",,X","  320",",,W",,,,,"11.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-11-30","2.68",",,W"," 0956",",,X"," 1001",",,W","0.00",",,X,2400","0.0",",,W","0.0",",,W",,,"64",",,X","41",",,X","   60",",,X","  100",",,X",,,"8.1",",,X","12.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-01","9.84",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"73",",,X","39",",,X","  140",",,W","  140",",,Z",,,"21.0",",,W","25.9",",,Z","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-02","10.51",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"71",",,X","53",",,X","  140",",,W","  110",",,X",,,"17.9",",,Z","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-03","12.97",",,W",,,,,"0.01",",,X,2400","0.0",",,X","0.0",",,X",,,"77",",,X","61",",,X","  160",",,X","  160",",,X",,,"25.9",",,X","34.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-04","9.17",",,W",,,,,"0.31",",,X,2400","0.0",",,X","0.0",",,X",,,"72",",,X","55",",,X","  360",",,X","  360",",,X",,,"16.1",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-05","11.86",",,W",,,,,"0.95",",,X,2400","0.0",",,W","0.0",",,X",,,"55",",,X","44",",,X","  320",",,X","  330",",,X",,,"17.0",",,X","23.0",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-06","11.86",",,W",,,,,"0.00","T,,X,2400","0.0",",,W","0.0",",,X",,,"44",",,X","34",",,X","  340",",,Z","  340",",,Z",,,"16.1",",,Z","21.9",",,Z","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-07","6.49",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"50",",,X","29",",,X","   10",",,W","  340",",,Z",,,"14.1",",,W","21.0",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-08","5.59",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"57",",,X","29",",,X","  140",",,X","  130",",,X",,,"14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-09","6.93",",,W",,,,,"0.00","T,,X,2400","0.0",",,W","0.0",",,X",,,"60",",,X","47",",,X","   60",",,X","   70",",,X",,,"12.1",",,X","14.1",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-10","7.83",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"58",",,X","47",",,X","   60",",,X","   50",",,X",,,"17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-11","6.93",",,W",,,,,"0.00","T,,X,2400","0.0",",,W","0.0",",,X",,,"57",",,X","40",",,X","   90",",,X","  100",",,X",,,"8.9",",,X","12.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-12","7.83",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"65",",,X","43",",,X","  120",",,X","  110",",,X",,,"15.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-13","10.51",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"65",",,X","56",",,X","  110",",,X","  110",",,X",,,"17.0",",,X","21.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-14","13.42",",,W",,,,,"0.00","T,,X,2400","0.0",",,X","0.0",",,X",,,"77",",,X","63",",,X","  140",",,X","  140",",,X",,,"23.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-15","6.26",",,W",,,,,"0.10",",,X,2400","0.0",",,X","0.0",",,X",,,"77",",,X","66",",,X","  120",",,X","  120",",,X",,,"13.0",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-16","13.42",",,W",,,,,"0.01",",,X,2400","0.0",",,X","0.0",",,X",,,"68",",,X","52",",,X","   20",",,X","   40",",,X",,,"16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-17","8.28",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"64",",,X","50",",,X","   10",",,X","   10",",,X",,,"17.9",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-18","6.26",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"65",",,X","44",",,X","  150",",,X","  140",",,X",,,"14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-19","12.30",",,W",,,,,"0.06",",,X,2400","0.0",",,X","0.0",",,X",,,"72",",,X","51",",,X","  140",",,X","  140",",,X",,,"28.0",",,X","33.1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-20","7.16",",,W",,,,,"0.33",",,X,2400","0.0",",,X","0.0",",,X",,,"70",",,X","50",",,X","  330",",,W","  240",",,Z",,,"14.1",",,W","21.9",",,Z",,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-21","3.80",",,W",,,,,"0.01",",,X,2400","0.0",",,W","0.0",",,X",,,"60",",,X","43",",,X","   10",",,W",,,,,"13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-22","5.37",",,W",,,,,"1.52",",,X,2400","0.0",",,W","0.0",",,X",,,"57",",,X","49",",,X","  300",",,X","  330",",,X",,,"17.0",",,X","28.0",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-23","10.07",",,W",,,,,"0.00","T,,X,2400","0.0",",,W","0.0",",,X",,,"56",",,X","48",",,X","   40",",,X","   40",",,X",,,"17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-24","12.08",",,W",,,,,"0.79",",,X,2400","0.0",",,W","0.0",",,X",,,"51",",,X","43",",,X","   20",",,X","   20",",,X",,,"15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-25","8.50",",,W",,,,,"0.19",",,X,2400","0.0",",,W","0.0",",,X",,,"48",",,X","42",",,X","  340",",,W","  340",",,Z",,,"16.1",",,W","21.0",",,Z",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-26","4.92",",,W",,,,,"0.00","T,,X,2400","0.0",",,W","0.0",",,X",,,"51",",,X","40",",,X","  270",",,W",,,,,"10.1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-27","3.36",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"62",",,X","37",",,X","  320",",,W",,,,,"8.1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-28","5.14",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"66",",,X","34",",,X","  130",",,W",,,,,"11.0",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-29","1.12",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"63",",,X","43",",,X","  180",",,X","  180",",,X",,,"4.9",",,X","6.0",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-30","2.68",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"73",",,X","40",",,X","  160",",,X","  100",",,X",,,"8.1",",,X","8.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2011-12-31","5.37",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"75",",,X","55",",,X","  190",",,X","  200",",,X",,,"16.1",",,X","21.0",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2012-01-01","13.87",",,W",,,,,"0.00","T,,X,2400","0.0",",,W","0.0",",,X",,,"72",",,X","49",",,X","  360",",,X","   10",",,Z",,,"21.9",",,X","32.0",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2012-01-02","9.62",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"62",",,X","43",",,X","  360",",,X","   10",",,X",,,"21.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2012-01-03","5.59",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"57",",,X","32",",,X","  150",",,X","  150",",,X",,,"14.1",",,X","16.1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2012-01-04","2.91",",,W",,,,,"0.00",",,X,2400","0.0",",,W","0.0",",,X",,,"74",",,X","39",",,X","  200",",,X","  190",",,X",,,"14.1",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2012-01-05","2.46",",,W",,,,,"0.00",",,X,2400","0.0",",,X","0.0",",,X",,,"75",",,X","52",",,X","  270",",,X","  270",",,X",,,"10.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,
