"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-11-21","4.03",",,X"," 1002",",,X"," 1409",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","47",",,W","60",",,0","34",",,0",,,"  100",",,X","   60",",,X","0.0",",,0","13.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-11-22","8.95",",,X"," 1425",",,X"," 1240",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","52",",,W","66",",,0","37",",,0",,,"  120",",,X","  140",",,X","0.0",",,0","19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-11-23","9.40",",,X"," 2346",",,X"," 2346",",,W","0.51",",,0,2400","0.0",",,0","0.0",",,0","66",",,W","73",",,0","58",",,0",,,"  170",",,X","  170",",,X","0.0",",,0","19.9",",,X","25.1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-11-24","11.41",",,X"," 1032",",,X"," 1032",",,W","0.63",",,0,2400","0.0",",,0","0.0",",,0","61",",,W","70",",,0","52",",,0",,,"  280",",,X","  280",",,X","0.0",",,0","21.9",",,X","30.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-11-25","4.70",",,X"," 0157",",,X"," 0331",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","56",",,W","65",",,0","47",",,0",,,"  300",",,X","  330",",,X","0.0",",,0","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-11-26","3.13",",,X"," 1422",",,X"," 1348",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","55",",,W","67",",,0","42",",,0","    0",",,W","  270",",,X","  290",",,X","0.0",",,0","14.1",",,X","17.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-11-27","3.13",",,X"," 1521",",,X"," 0829",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","57",",,W","73",",,0","40",",,0","    0",",,W","  230",",,X","   80",",,X","0.0",",,0","10.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-11-28","6.26",",,X"," 1711",",,X"," 1710",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0","71",",,W","75",",,0","52",",,0",,,"  160",",,X","  160",",,X","0.0",",,0","15.0",",,X","19.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-11-29","4.47",",,X"," 1539",",,X"," 1823",",,W","0.05",",,0,2400","0.0",",,0","0.0",",,0","60",",,W","70",",,0","50",",,0",,,"   20",",,X","   40",",,X","0.0",",,0","15.0",",,X","17.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-11-30","6.04",",,X"," 1021",",,X"," 1021",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","53",",,W","64",",,0","42",",,0",,,"  110",",,X","  100",",,X","0.0",",,0","15.0",",,X","17.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-01","6.26",",,X"," 2323",",,X"," 2344",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0","63",",,W","70",",,0","55",",,0",,,"  350",",,X","  360",",,X","0.0",",,0","16.1",",,X","21.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-02","9.62",",,X"," 1559",",,X"," 1321",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","48",",,W","55",",,0","40",",,0",,,"   20",",,X","  340",",,X","0.0",",,0","17.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-03","4.70",",,X"," 0952",",,X"," 0952",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0","44",",,W","50",",,0","37",",,0",,,"   30",",,X","   30",",,X","0.0",",,0","15.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-04","3.80",",,X"," 1530",",,X"," 1129",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","46",",,W","54",",,0","38",",,0",,,"  330",",,X","   20",",,X","0.0",",,0","8.9",",,X","12.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-05","2.24",",,X"," 0614",",,X"," 1213",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","47",",,W","59",",,0","35",",,0",,,"   30",",,X","  110",",,X","0.0",",,0","8.1",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-06","5.37",",,X"," 1400",",,X"," 1359",",,W","0.37",",,0,2400","0.0",",,0","0.0",",,0","50",",,W","53",",,0","46",",,0",,,"  330",",,X","  340",",,X","0.0",",,0","16.1",",,X","23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-07","2.91",",,X"," 1325",",,X"," 0622",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","47",",,W","59",",,0","34",",,0",,,"  230",",,X","  320",",,X","0.0",",,0","8.9",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-08","2.01",",,X"," 1214",",,X"," 1212",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","51",",,W","68",",,0","34",",,0",,,"  200",",,X","  200",",,X","0.0",",,0","10.1",",,X","13.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-09","5.59",",,X"," 1700",",,X"," 1659",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0","57",",,W","69",",,0","45",",,0",,,"  130",",,X","  130",",,X","0.0",",,0","14.1",",,X","16.1",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-10","4.92",",,X"," 1643",",,X"," 1553",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","63",",,W","77",",,0","49",",,0",,,"  150",",,X","  160",",,X","0.0",",,0","13.0",",,X","17.0",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-11","9.17",",,X"," 1646",",,X"," 1646",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0","58",",,W","78",",,0","38",",,0",,,"  320",",,X","  330",",,X","0.0",",,0","25.1",",,X","31.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-12","10.29",",,X"," 0001",",,X"," 0019",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0","36",",,W","39",",,0","32",",,0",,,"  360",",,X","   10",",,X","0.0",",,0","21.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-13","6.49",",,X"," 0441",",,X"," 0730",",,W","0.58",",,0,2400","0.0",",,0","0.0",",,0","41",",,W","47",",,0","34",",,0",,,"  280",",,X","  140",",,X","0.0",",,0","17.0",",,X","29.1",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-14","6.26",",,X"," 2302",",,X"," 2301",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","47",",,W","55",",,0","39",",,0",,,"   70",",,X","   70",",,X","0.0",",,0","13.0",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-15","5.82",",,X"," 0733",",,X"," 0910",",,W","0.02",",,0,2400","0.0",",,0","0.0",",,0","51",",,W","61",",,0","41",",,0",,,"  110",",,X","  330",",,X","0.0",",,0","16.1",",,X","21.0",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-16","12.75",",,X"," 1455",",,X"," 1455",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","55",",,W","68",",,0","41",",,0",,,"  320",",,X","  330",",,X","0.0",",,0","32.0",",,X","40.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-17","4.47",",,X"," 1020",",,X"," 0232",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","40",",,W","52",",,0","27",",,0",,,"   10",",,X","   20",",,X","0.0",",,0","8.9",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-18","8.28",",,X"," 1533",",,X"," 1502",",,W","0.06",",,0,2400","0.0",",,0","0.0",",,0","50",",,W","63",",,0","36",",,0",,,"  330",",,X","  330",",,X","0.0",",,0","21.9",",,X","30.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-19","6.26",",,X"," 1001",",,X"," 1001",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","43",",,W","54",",,0","31",",,0",,,"  340",",,X","  340",",,X","0.0",",,0","17.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-20","7.61",",,X"," 1347",",,X"," 1133",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","49",",,W","66",",,0","32",",,0",,,"  170",",,X","  160",",,X","0.0",",,0","17.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-21","9.17",",,X"," 1157",",,X"," 1156",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","46",",,W","56",",,0","36",",,0",,,"   20",",,X","   20",",,X","0.0",",,0","21.9",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-22","7.16",",,X"," 0938",",,X"," 1016",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","41",",,W","52",",,0","29",",,0",,,"   70",",,X","   50",",,X","0.0",",,0","16.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-23","9.17",",,X"," 1331",",,X"," 1332",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","50",",,W","57",",,0","43",",,0",,,"  110",",,X","  120",",,X","0.0",",,0","15.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-24","7.61",",,X"," 2317",",,X"," 1321",",,W","1.00",",,0,2400","0.0",",,0","0.0",",,0","50",",,W","53",",,0","46",",,0",,,"   80",",,X","   70",",,X","0.0",",,0","14.1",",,X","29.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-25","12.97",",,X"," 2107",",,X"," 2056",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","53",",,W","57",",,0","48",",,0",,,"   90",",,X","  110",",,X","0.0",",,0","19.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-26","10.07",",,X"," 0809",",,X"," 0744",",,W","0.22",",,0,2400","0.0",",,0","0.0",",,0","51",",,W","61",",,0","41",",,0",,,"   90",",,X","   70",",,X","0.0",",,0","16.1",",,X","21.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-27","9.62",",,X"," 1603",",,X"," 1602",",,W","0.09",",,0,2400","0.0",",,0","0.0",",,0","39",",,W","41",",,0","36",",,0",,,"  310",",,X","  310",",,X","0.0",",,0","17.0",",,X","21.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-28","7.83",",,X"," 1332",",,X"," 0206",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","45",",,W","54",",,0","36",",,0",,,"  350",",,X","  290",",,X","0.0",",,0","15.0",",,X","21.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-29","7.83",",,X"," 1519",",,X"," 1518",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","45",",,W","54",",,0","36",",,0",,,"  330",",,X","  320",",,X","0.0",",,0","16.1",",,X","21.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-30","2.91",",,X"," 1358",",,X"," 1923",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","40",",,W","53",",,0","26",",,0",,,"   10",",,X","  130",",,X","0.0",",,0","12.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2000-12-31","8.05",",,X"," 1606",",,X"," 0920",",,W","0.30",",,0,2400","0.0",",,0","0.0",",,0","37",",,W","44",",,0","29",",,0",,,"   80",",,X","   60",",,X","0.0",",,0","17.0",",,X","21.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-01","8.95",",,X"," 2156",",,X"," 0810",",,W","0.19",",,0,2400","0.0",",,0","0.0",",,0","34",",,W","36",",,0","32",",,0",,,"   30",",,X","  320",",,X","0.0",",,0","15.0",",,X","29.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-02","9.62",",,X"," 0945",",,X"," 1237",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","35",",,W","40",",,0","29",",,0",,,"   40",",,X","   50",",,X","0.0",",,0","19.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-03","4.70",",,X"," 1424",",,X"," 1424",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","35",",,W","44",",,0","26",",,0",,,"  300",",,X","  290",",,X","0.0",",,0","10.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-04","2.91",",,X"," 1540",",,X"," 0935",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","49",",,W","66",",,0","32",",,0",,,"  310",",,X","  290",",,X","0.0",",,0","8.1",",,X","10.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-05","2.46",",,X"," 1330",",,X"," 1216",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","53",",,W","72",",,0","33",",,0",,,"  280",",,X","  290",",,X","0.0",",,0","12.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-06","3.80",",,X"," 1401",",,X"," 1400",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","51",",,W","70",",,0","32",",,0",,,"  200",",,X","  200",",,X","0.0",",,0","14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-07","7.16",",,X"," 1455",",,X"," 1513",",,W","0.06",",,0,2400","0.0",",,0","0.0",",,0","59",",,W","67",",,0","50",",,0",,,"  310",",,X","  300",",,X","0.0",",,0","17.0",",,X","21.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-08","4.70",",,X"," 1627",",,X"," 1617",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","47",",,W","60",",,0","34",",,0",,,"   10",",,X","   10",",,X","0.0",",,0","15.0",",,X","19.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-09","3.58",",,X"," 1547",",,X"," 1657",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","46",",,W","62",",,0","30",",,0",,,"  100",",,X","   70",",,X","0.0",",,0","14.1",",,X","16.1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-10","12.53",",,X"," 1644",",,X"," 1643",",,W","1.43",",,0,2400","0.0",",,0","0.0",",,0","45",",,W","48",",,0","41",",,0",,,"   90",",,X","   90",",,X","0.0",",,0","21.9",",,X","25.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-11","6.71",",,X"," 2319",",,X"," 2157",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","48",",,W","52",",,0","44",",,0",,,"   30",",,X","   20",",,X","0.0",",,0","12.1",",,X","15.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-12","5.14",",,X"," 2246",",,X"," 2248",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","46",",,W","48",",,0","43",",,0",,,"  100",",,X","   90",",,X","0.0",",,0","13.0",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-13","8.28",",,X"," 0346",",,X"," 0345",",,W","0.07",",,0,2400","0.0",",,0","0.0",",,0","52",",,W","58",",,0","45",",,0",,,"  120",",,X","  120",",,X","0.0",",,0","19.9",",,X","21.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-14","3.58",",,X"," 1326",",,X"," 1325",",,W","0.01",",,0,2400","0.0",",,0","0.0",",,0","60",",,W","70",",,0","49",",,0","    0",",,W","  300",",,X","  300",",,X","0.0",",,0","8.9",",,X","12.1",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-15","5.37",",,X"," 0956",",,X"," 2359",",,W","0.00","T,,0,2400","0.0",",,0","0.0",",,0","52",",,W","60",",,0","43",",,0",,,"   60",",,X","   40",",,X","0.0",",,0","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-16","9.62",",,X"," 1219",",,X"," 0439",",,W","1.10",",,0,2400","0.0",",,0","0.0",",,0","51",",,W","54",",,0","47",",,0",,,"   80",",,X","  360",",,X","0.0",",,0","16.1",",,X","23.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-17","8.50",",,X"," 1656",",,X"," 1952",",,W","0.13",",,0,2400","0.0",",,0","0.0",",,0","48",",,W","52",",,0","43",",,0",,,"  360",",,X","   20",",,X","0.0",",,0","15.0",",,X","17.9",",,X","    1",",,0","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-18","8.50",",,X"," 0602",",,X"," 2031",",,W","0.53",",,0,2400","0.0",",,0","0.0",",,0","42",",,W","43",",,0","41",",,0",,,"   10",",,X","  330",",,X","0.0",",,0","15.0",",,X","19.9",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-19","10.07",",,X"," 1549",",,X"," 1452",",,W","0.03",",,0,2400","0.0",",,0","0.0",",,0","43",",,W","51",",,0","35",",,0",,,"  330",",,X","  330",",,X","0.0",",,0","21.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-20","3.58",",,X"," 1302",",,X"," 0356",",,W","0.00",",,0,2400","0.0",",,0","0.0",",,0","39",",,W","51",",,0","26",",,0",,,"  310",",,X","  320",",,X","0.0",",,0","8.9",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2001-01-21","5.14",",,X"," 1100",",,X"," 1209",",,W","0.03",",,0,2400","0.0",",,0","0.0",",,0","41",",,W","54",",,0","28",",,0",,,"  130",",,X","  130",",,X","0.0",",,0","16.1",",,X","17.9",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,0",,,,,,,,
