"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WV03"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-15","6.49"," 1532"," 1534","0.55","0.0","0.0","78","82","73","    0","  130","  120","0.0","14.1","17.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-16","7.83"," 0635"," 0635","0.79","0.0","0.0","77","81","73",,"  150","  150","0.0","25.9","32.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-17","7.61"," 1824"," 1812","0.01","0.0","0.0","84","92","75",,"  150","  130","0.0","17.0","21.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-18","6.04"," 1651"," 1418","0.00","0.0","0.0","84","93","75",,"  130","  170","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-19","4.03"," 1544"," 1543","0.00","0.0","0.0","86","95","76",,"  160","  150","0.0","17.0","21.0",,,"    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-20","5.37"," 1702"," 1654","0.00","0.0","0.0","86","95","76",,"  120","  130","0.0","17.0","21.0","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-21","4.70"," 1452"," 1452","0.00","0.0","0.0","86","95","76",,"  140","  150","0.0","19.9","23.0","    1",,"    1",,,,,,,,,,,"    1",,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-22","3.80"," 1749"," 1803","0.00","0.0","0.0","87","97","76",,"  160","  160","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-23","4.03"," 1813"," 1813","0.00","0.0","0.0","87","96","77",,"  150","  160","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-24","4.70"," 1811"," 1434","0.03","0.0","0.0","88","97","78",,"  170","  190","0.0","15.0","19.9",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-25","6.71"," 1645"," 1644","0.00","0.0","0.0","87","96","77",,"  130","  130","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-26","7.38"," 1320"," 1320","0.00","0.0","0.0","87","96","78",,"  160","  160","0.0","21.0","23.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-27","8.72"," 1333"," 1333","0.00","0.0","0.0","86","94","78",,"  160","  160","0.0","19.9","23.9",,,"    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-28","8.05"," 1301"," 1259","0.00","0.0","0.0","86","93","78",,"  130","  160","0.0","21.0","25.1",,,"    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-29","8.95"," 1246"," 1245","0.00","0.0","0.0","88","97","78","    0","  170","  160","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-30","7.16"," 1352"," 1405","0.00","0.0","0.0","87","95","78","    0","  160","  180","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-07-31","5.82"," 1836"," 1832","0.00","0.0","0.0","86","96","76","    0","  170","  160","0.0","14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-01","5.82"," 1803"," 1802","0.00","0.0","0.0","86","97","74",,"  120","  120","0.0","16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-02","2.91"," 1620"," 1531","0.00","0.0","0.0","86","97","75",,"  110","  120","0.0","10.1","16.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-03","6.26"," 1546"," 1545","0.83","0.0","0.0","87","100","73",,"   20","   10","0.0","38.0","45.0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-04","4.70"," 1548"," 1547","0.01","0.0","0.0","84","95","73",,"   50","   60","0.0","23.9","34.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-05","3.80"," 1350"," 1517","0.00","0.0","0.0","83","94","72","    0","   90","   80","0.0","13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-06","4.03"," 1638"," 1515","0.00","0.0","0.0","86","96","76","    0","   70","  360","0.0","12.1","15.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-07","5.82"," 1448"," 1447","0.00","0.0","0.0","86","94","77","    0","   50","   50","0.0","21.9","25.1",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-08","6.26"," 1508"," 1507","0.00","0.0","0.0","85","92","78","    0","  170","  170","0.0","14.1","16.1","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-09","6.26"," 1611"," 1539","0.00","0.0","0.0","86","94","77",,"  100","  130","0.0","15.0","17.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-10","9.62"," 1620"," 1405","0.00","0.0","0.0","85","92","78",,"   90","   80","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-11","9.17"," 1645"," 1644","0.00","0.0","0.0","84","94","74",,"  100","  120","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-12","7.38"," 1619"," 1619","0.05","0.0","0.0","83","88","77","    0","  140","  140","0.0","23.0","25.9",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-13","8.28"," 1754"," 1753","0.81","0.0","0.0","82","88","75","    0","  140","  150","0.0","31.1","38.0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-14","8.50"," 0905"," 1653","0.04","0.0","0.0","81","87","75","    0","  150","  140","0.0","21.9","25.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-15","7.16"," 1527"," 1530","2.74","0.0","0.0","73","76","70","    0","  180","  190","0.0","19.9","23.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-16","7.61"," 1300"," 1253","0.10","0.0","0.0","82","91","73",,"  110","  110","0.0","21.0","25.1",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-17","5.37"," 1240"," 1239","0.00","0.0","0.0","84","92","76",,"  140","  140","0.0","19.9","21.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-18","5.14"," 1448"," 1447","0.24","0.0","0.0","85","93","77",,"  150","  150","0.0","23.0","28.0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-19","5.37"," 1708"," 1708","0.00","0.0","0.0","86","94","77","    0","  140","  140","0.0","21.0","23.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-20","5.59"," 1207"," 1206","0.00","0.0","0.0","85","92","78","    0","  140","  140","0.0","21.0","23.0",,,"    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-21","5.59"," 1417"," 1415","0.00","0.0","0.0","85","94","76","    0","  120","  130","0.0","23.9","30.0",,,"    1",,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-22","2.68"," 1334"," 1333","0.63","0.0","0.0","83","91","74",,"   50","   40","0.0","19.9","23.9",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-23","4.25"," 1452"," 1452","0.00","0.0","0.0","85","94","76",,"  140","  140","0.0","23.9","28.0","    1",,"    1",,,,,,,,"    1",,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-24","4.47"," 1813"," 1813","0.00","0.0","0.0","85","94","75",,"  140","  140","0.0","16.1","17.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-25","3.13"," 2117"," 2135","0.00","0.0","0.0","86","95","77",,"  180","  190","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-26","5.14"," 2016"," 2016","0.00","0.0","0.0","87","96","77","    0","  120","  130","0.0","25.1","32.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-27","4.92"," 1302"," 1301","0.00","0.0","0.0","83","91","74","    0","   20","   20","0.0","21.9","25.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-28","4.70"," 1844"," 1843","0.00","0.0","0.0","83","93","73","    0","   90","  110","0.0","14.1","17.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-29","6.26"," 1330"," 1328","0.00","0.0","0.0","83","93","73","    0","   40","   50","0.0","19.9","28.0",,,,,,,,"    1",,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-30","5.59"," 1422"," 1422","0.02","0.0","0.0","82","92","72","    0","   10","  360","0.0","34.9","38.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-08-31","6.93"," 1635"," 1634","0.00","0.0","0.0","84","94","74",,"   80","   70","0.0","17.0","21.9","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-01","6.71"," 1535"," 1637","0.00","0.0","0.0","85","94","75","    0","  110","  120","0.0","16.1","17.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-02","6.49"," 1456"," 1455","0.00","0.0","0.0","85","94","75",,"  100","  100","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-03","8.05"," 1303"," 1303","0.02","0.0","0.0","80","84","75","    0","   60","   60","0.0","21.0","23.9",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-04","9.17"," 2016"," 2015","0.00","0.0","0.0","80","86","74","    0","   80","  100","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-05","10.51"," 1455"," 1425","0.00","0.0","0.0","82","90","74","    0","   90","   80","0.0","21.9","25.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-06","13.87"," 1352"," 1352","0.52","0.0","0.0","79","83","74",,"   60","   50","0.0","23.0","29.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-07","15.88"," 0629"," 0221","2.85","0.0","0.0","79","84","74",,"   60","   60","0.0","25.9","30.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-08","12.53"," 1645"," 1640","0.20","0.0","0.0","78","82","74","    0","   90","   80","0.0","23.0","25.9",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-09","10.51"," 1341"," 1340","0.13","0.0","0.0","80","86","74","    0","   70","   70","0.0","25.1","29.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-10","7.61"," 1419"," 1451","0.00","0.0","0.0","82","90","73","    0","   40","   50","0.0","17.0","19.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-11","4.47"," 1518"," 1503","0.00","0.0","0.0","84","94","73","    0","  110","   60","0.0","14.1","17.0","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-12","3.13"," 1650"," 1818","0.00","0.0","0.0","84","95","73",,"   60","   60","0.0","8.9","13.0","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-13","2.24"," 1741"," 1740","0.00","0.0","0.0","84","95","73",,"  120","  120","0.0","8.9","10.1","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-14","4.03"," 1838"," 1804","0.00","0.0","0.0","84","94","73","    0","  140","  130","0.0","13.0","16.1","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-15","3.58"," 1422"," 1407","0.33","0.0","0.0","77","81","72",,"   70","   80","0.0","10.1","14.1","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-16","6.26"," 1533"," 2130","0.20","0.0","0.0","77","81","72","    0","  130","  130","0.0","13.0","15.0","    1",,,,,,,"    1",,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-17","5.59"," 1519"," 1518","0.41","0.0","0.0","82","88","75","    0","  180","  170","0.0","23.0","30.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-18","8.50"," 1404"," 1613","0.00","0.0","0.0","84","91","77","    0","  140","  180","0.0","19.9","21.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-19","8.28"," 1629"," 1628","3.35","0.0","0.0","80","86","74","    0","  290","  290","0.0","36.9","42.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-20","5.82"," 1149"," 1148","0.01","0.0","0.0","77","85","68",,"  340","  350","0.0","16.1","21.0",,,"    1",,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-21","2.46"," 1651"," 1650","0.00","0.0","0.0","75","86","63",,"  360","   10","0.0","8.9","12.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-22","10.29"," 1414"," 1351","0.00","0.0","0.0","77","86","67",,"   10","   10","0.0","23.0","28.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-23","12.08"," 1307"," 1322","0.00","0.0","0.0","78","86","69","    0","   10","   10","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-24","13.20"," 1518"," 1518","0.00","0.0","0.0","77","87","66","    0","   20","   10","0.0","23.9","29.1",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-25","14.76"," 1450"," 1534","0.00","0.0","0.0","79","88","69","    0","   10","   10","0.0","25.9","31.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-26","10.51"," 1223"," 1544","0.00","0.0","0.0","79","90","68","    0","  320","  310","0.0","21.9","25.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-27","2.91"," 1721"," 1032","0.00","0.0","0.0","77","91","63",,"  130","   40","0.0","8.9","17.0","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-28","3.36"," 1434"," 1534","0.00","0.0","0.0","78","89","66",,"   90","  130","0.0","12.1","15.0","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-29","4.47"," 1805"," 1042","0.00","0.0","0.0","78","88","68","    0","  130","   80","0.0","13.0","21.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-09-30","4.92"," 1810"," 1801","0.00","0.0","0.0","78","89","66","    0","  130","  140","0.0","15.0","19.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-01","7.83"," 1610"," 1637","0.00","0.0","0.0","81","90","72","    0","  130","  120","0.0","19.9","23.9","    1","    1",,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-02","8.95"," 1650"," 1615","0.00","0.0","0.0","82","89","75","    0","  100","  110","0.0","17.0","23.0","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-03","8.72"," 1306"," 1305","0.00","0.0","0.0","84","94","74",,"  300","  300","0.0","21.0","28.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-04","6.49"," 1623"," 1620","0.00","0.0","0.0","87","95","78",,"  140","  140","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-05","3.58"," 1700"," 1700","0.00","0.0","0.0","84","91","76",,"  140","  140","0.0","15.0","17.0","    1",,,,,,,,,,,,,,,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-06","4.47"," 1611"," 1611","0.00","0.0","0.0","83","92","74",,"  290","  300","0.0","17.9","19.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,"    1",
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-07","7.61"," 1038"," 1129","0.00","0.0","0.0","79","85","72","    0","   10","   30","0.0","17.9","23.9","    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-08","10.29"," 1631"," 1631","0.46","0.0","0.0","78","84","71","    0","  140","  140","0.0","25.1","31.1","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-09","6.93"," 1023"," 1032","0.66","0.0","0.0","75","77","72","    0","  110","  110","0.0","17.9","21.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-10","7.61"," 1458"," 0324","0.00","0.0","0.0","68","73","62","    0","  330","  330","0.0","14.1","17.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-11","5.37"," 1536"," 1259","0.00","0.0","0.0","69","77","61",,"   30","  330","0.0","12.1","16.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-12","3.36"," 1834"," 1830","0.00","0.0","0.0","72","84","60",,"   80","  110","0.0","10.1","14.1","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-13","10.29"," 0832"," 1132","0.00","0.0","0.0","68","73","62","    0","  360","   30","0.0","19.9","23.0","    1",,,,,,,,,,"    1",,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-14","8.28"," 0931"," 0135","0.08","0.0","0.0","59","64","54","    0","   10","   50","0.0","15.0","28.0",,,,,,,,,,,,,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-15","8.05"," 1537"," 1604","0.00","0.0","0.0","62","73","50",,"  340","   20","0.0","17.0","25.9",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-16","3.80"," 1830"," 0919","0.00","0.0","0.0","63","76","49","    0","  140","   50","0.0","8.9","13.0",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-17","4.70"," 1825"," 1340","0.00","0.0","0.0","65","78","52","    0","  140","  130","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-18","10.51"," 1632"," 1630","0.00","0.0","0.0","72","83","60",,"  160","  150","0.0","23.9","29.1",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-19","10.07"," 0905"," 0905","1.04","0.0","0.0","71","77","65",,"  330","  330","0.0","21.0","25.1","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-20","7.83"," 1149"," 1301","0.51","0.0","0.0","71","78","63",,"   10","   40","0.0","17.0","19.9","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2002-10-21","7.61"," 1412"," 1907","0.60","0.0","0.0","65","68","62","    0","  110","   10","0.0","19.9","23.0","    1",,"    1",,,,,,,,"    1",,,"    1",,,,
