"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-13","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","98",",,W","81",",,W","  160",",,W","  150",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-14","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","98",",,W","79",",,W","  160",",,W","  200",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-15","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","99",",,W","77",",,W","  140",",,W","  130",",,W","21.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-16","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","96",",,W","77",",,W","  140",",,W","  110",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-17","5.37",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","85","H,,S","96",",,W","76",",,W","  180",",,W","  160",",,W","19.9",",,W","29.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-18","3.58",",,W",,,"0.24",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","97",",,W","76",",,W","  180",",,W","  180",",,W","16.1",",,W","21.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-19","5.14",",,W",,,"0.22",",,W,2400","0.0",",,W","0.0",",,W","83","H,,S","93",",,W","77",",,W","  110",",,W","  190",",,W","16.1",",,W","21.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-20","3.80",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","97",",,W","76",",,W","  150",",,W","  140",",,W","18.1",",,W","23.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-21","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","98",",,W","75",",,W","  140",",,W","  140",",,W","16.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-22","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","99",",,W","76",",,W","  150",",,W","  150",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-23","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","100",",,W","77",",,W","  150",",,W","  140",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-24","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","100",",,W","78",",,W","  140",",,W","  130",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-25","5.59",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","87","H,,S","98",",,W","77",",,W","  140",",,W","  140",",,W","28.0",",,W","31.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-26","4.92",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","82","H,,S","92",",,W","77",",,W","  220",",,W","  220",",,W","15.0",",,W","19.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-27","4.25",",,W",,,"0.22",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","85",",,W","73",",,W","  130",",,W","  130",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-28","2.91",",,W",,,"0.12",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","91",",,W","76",",,W","  150",",,W","  150",",,W","23.9",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-29","4.47",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","83","H,,S","96",",,W","75",",,W","  150",",,W","   70",",,W","17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-30","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","98",",,W","76",",,W","  140",",,W","  140",",,W","25.9",",,W","32.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-07-31","5.59",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","85","H,,S","96",",,W","77",",,W","  130",",,W","  140",",,W","17.0",",,W","19.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-01","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","98",",,W","74",",,W","  140",",,W","  130",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-02","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","99",",,W","77",",,W","  150",",,W","  130",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-03","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","98",",,W","76",",,W","  150",",,W","  150",",,W","16.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-04","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","99",",,W","76",",,W","  150",",,W","  150",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-05","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","97",",,W","77",",,W","  140",",,W","  190",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-06","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","87","H,,S","98",",,W","77",",,W","  150",",,W","  150",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-07","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","89","H,,S","100",",,W","78",",,W","  170",",,W","  170",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-08","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","88","H,,S","100",",,W","77",",,W","  150",",,W","  150",",,W","18.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-09","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","89","H,,S","101",",,W","77",",,W","  140",",,W","  120",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-10","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","89","H,,S","100",",,W","79",",,W","  150",",,W","  150",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-11","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","90","H,,S","101",",,W","82",",,W","  150",",,W","  130",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-12","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","89","H,,S","99",",,W","82",",,W","  210",",,W","  170",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-13","6.93",",,W",,,"0.83",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","97",",,W","76",",,W","  350",",,W","  350",",,W","25.9",",,W","36.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-14","4.47",",,W",,,"1.66",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","89",",,W","72",",,W","  210",",,W","  220",",,W","15.0",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-15","6.49",",,W",,,"1.43",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","86",",,W","75",",,W","   60",",,W","   70",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-16","5.82",",,W",,,"2.05",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","82",",,W","74",",,W","  130",",,W","  130",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-17","6.49",",,W",,,"1.73",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","83",",,W","73",",,W","  200",",,W","  180",",,W","21.0",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-18","4.03",",,W",,,"0.19",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","88",",,W","74",",,W","  140",",,W","  140",",,W","23.0",",,W","27.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-19","5.14",",,W",,,"0.39",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","92",",,W","75",",,W","  210",",,W","  180",",,W","28.0",",,W","40.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-20","5.59",",,W",,,"0.53",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","91",",,W","75",",,W","  140",",,W","  130",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-21","5.59",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","82","H,,S","87",",,W","76",",,W","  280",",,W","  280",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-22","5.37",",,W",,,"0.33",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","89",",,W","73",",,W","  230",",,W","  230",",,W","21.9",",,W","31.1",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-23","6.93",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","82","H,,S","95",",,W","75",",,W","  140",",,W","  140",",,W","23.9",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-24","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","83","H,,S","94",",,W","76",",,W","  150",",,W","  130",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-25","4.92",",,W",,,"0.42",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","91",",,W","75",",,W","  350",",,W","  330",",,W","19.9",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-26","5.59",",,W",,,"0.74",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","89",",,W","73",",,W","  360",",,W","  360",",,W","23.0",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-27","6.26",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","79","H,,S","91",",,W","74",",,W","   50",",,W","   40",",,W","30.0",",,W","36.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-28","8.95",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","78","H,,S","88",",,W","75",",,W","   60",",,W","   80",",,W","25.9",",,W","34.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-29","7.83",",,W",,,"0.10",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","84",",,W","75",",,W","  150",",,W","  150",",,W","17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-30","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","93",",,W","74",",,W","  140",",,W","   90",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-08-31","4.92",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","95",",,W","77",",,W","   60",",,W","   70",",,W","25.9",",,W","30.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-01","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","97",",,W","77",",,W","   20",",,W","   30",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-02","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","95",",,W","77",",,W","   10",",,W","   10",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-03","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","83","H,,S","93",",,W","75",",,W","   30",",,W","   30",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-04","4.92",",,W",,,"0.29",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","94",",,W","74",",,W","  190",",,W","  190",",,W","16.1",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-05","4.92",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","90",",,W","75",",,W","  160",",,W","  160",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-06","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","83","H,,S","93",",,W","75",",,W","  130",",,W","  160",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-07","3.80",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","83","H,,S","94",",,W","74",",,W","  210",",,W","  220",",,W","15.0",",,W","23.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-08","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","94",",,W","76",",,W","  170",",,W","  170",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-09","3.13",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","91",",,W","75",",,W","  170",",,W","  160",",,W","23.0",",,W","31.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-10","4.03",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","79","H,,S","90",",,W","74",",,W","  320",",,W","  330",",,W","23.0",",,W","28.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-11","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","91",",,W","72",",,W","   30",",,W","   60",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-12","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","92",",,W","73",",,W","  100",",,W","  100",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-13","7.16",",,W",,,"0.10",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","94",",,W","75",",,W","  120",",,W","  120",",,W","23.9",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-14","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","92",",,W","76",",,W","   60",",,W","   60",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-15","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","83","H,,S","93",",,W","75",",,W","   90",",,W","   60",",,W","15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-16","6.49",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","92",",,W","76",",,W","  120",",,W","  120",",,W","16.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-17","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","96",",,W","75",",,W","  140",",,W","  130",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-18","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","97",",,W","76",",,W","  340",",,W","  340",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-19","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","96",",,W","76",",,W","  130",",,W","  130",",,W","10.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-20","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","96",",,W","76",",,W","  140",",,W","   70",",,W","14.1",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-21","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","94",",,W","73",",,W","  110",",,W","   60",",,W","12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-22","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","92",",,W","75",",,W","  140",",,W","  140",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-23","7.61",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","81","H,,S","90",",,W","75",",,W","  140",",,W","  140",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-24","5.59",",,W",,,"0.69",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","92",",,W","75",",,W","  140",",,W","  140",",,W","21.0",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-25","5.37",",,W",,,"0.53",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","90",",,W","72",",,W","  150",",,W","  150",",,W","36.0",",,W","42.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-26","6.93",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","86",",,W","73",",,W","   40",",,W","   40",",,W","21.0",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-27","7.16",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","76","H,,S","85",",,W","71",",,W","   10",",,W","   20",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-28","2.46",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","89",",,W","67",",,W","   10",",,W","  340",",,W","10.1",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-29","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","86",",,W","64",",,W","   30",",,W","   50",",,W","17.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012960","HOUSTON INTERCONTINENTAL AIRPORT, TX US","29.98","-95.36","29.0","2016-09-30","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","81",",,W","58",",,W","  100",",,W","   70",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,
